Commodity,WeekEnding,WeekNumber,MonthNumber,MarketYear,Country,Weekly_Exports,Accum_Exports,CMY_Outstanding_Sales,CMY_Gross_Sales,CMY_Net_Sales,CMY_Total_Commitments,NMY_Outstanding_Sales,NMY_Net_Sales,Unit_Desc
SOYBEANOIL,2011-02-17,20,05-F,2011,HAITI,2250,8023,0,0,0,8023,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,DOMINICAN REPUBLIC,0,35051,16151,0,0,51202,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,LEEWARD-WINDWARD ISLANDS,0,13,20,0,0,33,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,BARBADOS,0,0,19,0,0,19,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,TRINIDAD AND TOBAGO,0,2151,750,0,0,2901,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,COLOMBIA,0,13193,13300,800,800,26493,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,VENEZUELA,0,12784,21000,0,0,33784,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,SURINAM,0,97,0,0,0,97,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,ECUADOR,0,6700,0,0,0,6700,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,PERU,0,44999,0,0,0,44999,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,UNITED KINGDOM,0,15,0,0,0,15,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,FRANCE,0,18,0,0,0,18,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,TURKEY,0,0,1000,0,0,1000,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,LEBANON,0,227,17,0,0,244,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,JORDAN,0,0,20,0,0,20,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,KUWAIT,0,42,0,0,0,42,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,SAUDI ARABIA,0,500,1000,0,0,1500,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,QATAR,0,40,0,0,0,40,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,UNITED ARAB EMIRATES,0,0,40,0,0,40,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,INDIA,0,2,0,0,0,2,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,PAKISTAN,0,0,35,0,0,35,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,THAILAND,0,9,0,0,0,9,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,MALAYSIA,0,37,2019,0,0,2056,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,INDONESIA,0,17,235,0,0,252,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,PHILIPPINES,20,20,0,20,20,20,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,"CHINA, PEOPLES REPUBLIC OF",0,268025,60000,0,0,328025,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,"KOREA, REPUBLIC OF",0,25000,0,0,0,25000,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,HONG KONG,0,22847,115,0,0,22962,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,AUSTRALIA,0,416,693,0,0,1109,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,MOROCCO,0,119239,59000,0,0,178239,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,ALGERIA,0,80363,8000,0,0,88363,0,0,1
SOYBEANOIL,2011-02-17,20,05-F,2011,UNKNOWN,0,0,67495,700,700,67495,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,CANADA,682,14654,7571,112,-348,22225,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,MEXICO,3267,58346,56461,23,-216,114807,4500,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,GUATEMALA,0,20800,5571,1750,1750,26371,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,EL SALVADOR,1300,4800,300,0,0,5100,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,HONDURAS,0,19,2,0,0,21,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,NICARAGUA,2000,15150,8100,4000,4000,23250,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,COSTA RICA,0,1000,1000,0,0,2000,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,PANAMA,2042,4511,298,519,519,4809,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,CUBA,0,5100,0,0,0,5100,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,JAMAICA,0,8024,6000,3000,3000,14024,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,HAITI,0,8023,0,0,0,8023,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,DOMINICAN REPUBLIC,10704,45755,7193,1749,1746,52948,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,LEEWARD-WINDWARD ISLANDS,0,13,20,0,0,33,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,BARBADOS,0,0,19,0,0,19,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,TRINIDAD AND TOBAGO,48,2199,750,48,48,2949,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,COLOMBIA,7039,20232,15575,9314,9314,35807,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,VENEZUELA,0,12784,21000,0,0,33784,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,SURINAM,0,97,0,0,0,97,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,ECUADOR,0,6700,0,0,0,6700,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,PERU,0,44999,0,0,0,44999,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,UNITED KINGDOM,0,15,0,0,0,15,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,FRANCE,0,18,0,0,0,18,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,TURKEY,1020,1020,0,20,20,1020,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,LEBANON,66,293,17,66,66,310,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,ISRAEL,1020,1020,0,1020,1020,1020,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,JORDAN,0,0,20,0,0,20,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,KUWAIT,0,42,1500,1500,1500,1542,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,SAUDI ARABIA,0,500,1000,0,0,1500,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,QATAR,0,40,0,0,0,40,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,UNITED ARAB EMIRATES,0,0,40,0,0,40,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,INDIA,0,2,0,0,0,2,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,PAKISTAN,0,0,35,0,0,35,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,THAILAND,0,9,0,0,0,9,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,MALAYSIA,19,56,2000,0,0,2056,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,INDONESIA,17,34,256,38,38,290,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,PHILIPPINES,0,20,0,0,0,20,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,"CHINA, PEOPLES REPUBLIC OF",0,268025,60000,0,0,328025,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,"KOREA, REPUBLIC OF",0,25000,0,0,0,25000,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,HONG KONG,0,22847,134,19,19,22981,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,AUSTRALIA,39,455,694,40,40,1149,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,MOROCCO,6299,125538,53000,299,299,178538,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,ALGERIA,4199,84562,4000,199,199,88562,0,0,1
SOYBEANOIL,2011-02-24,21,05-F,2011,UNKNOWN,0,0,60495,8000,-7000,60495,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,CANADA,381,15035,6757,208,-433,21792,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,MEXICO,315,58661,56232,178,86,114893,4500,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,GUATEMALA,0,20800,14050,9000,8479,34850,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,EL SALVADOR,0,4800,1300,1000,1000,6100,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,HONDURAS,0,19,0,0,-2,19,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,NICARAGUA,0,15150,8100,0,0,23250,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,COSTA RICA,0,1000,1000,0,0,2000,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,PANAMA,0,4511,298,0,0,4809,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,CUBA,0,5100,0,0,0,5100,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,JAMAICA,3000,11024,3000,0,0,14024,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,HAITI,0,8023,0,0,0,8023,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,DOMINICAN REPUBLIC,46,45801,17826,10684,10679,63627,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,LEEWARD-WINDWARD ISLANDS,0,13,0,0,-20,13,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,BARBADOS,0,0,0,0,-19,0,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,TRINIDAD AND TOBAGO,0,2199,750,0,0,2949,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,COLOMBIA,0,20232,17900,2325,2325,38132,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,VENEZUELA,0,12784,21000,0,0,33784,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,SURINAM,17,114,0,17,17,114,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,ECUADOR,0,6700,0,0,0,6700,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,PERU,0,44999,0,0,0,44999,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,UNITED KINGDOM,0,15,0,0,0,15,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,FRANCE,0,18,0,0,0,18,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,TURKEY,0,1020,0,0,0,1020,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,LEBANON,0,293,41,24,24,334,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,ISRAEL,0,1020,0,0,0,1020,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,JORDAN,20,20,0,0,0,20,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,KUWAIT,0,42,1500,0,0,1542,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,SAUDI ARABIA,962,1462,0,0,-38,1462,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,QATAR,0,40,0,0,0,40,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,UNITED ARAB EMIRATES,0,0,0,0,-40,0,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,INDIA,0,2,0,0,0,2,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,PAKISTAN,11,11,24,0,0,35,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,THAILAND,0,9,0,0,0,9,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,MALAYSIA,0,56,0,0,-2000,56,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,INDONESIA,0,34,256,0,0,290,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,PHILIPPINES,0,20,0,0,0,20,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,"CHINA, PEOPLES REPUBLIC OF",10498,278523,50000,500,498,328523,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,"KOREA, REPUBLIC OF",0,25000,0,0,0,25000,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,HONG KONG,0,22847,134,0,0,22981,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,AUSTRALIA,40,495,654,0,0,1149,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,MOROCCO,14999,140537,38000,0,-1,178537,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,ALGERIA,0,84562,4000,0,0,88562,0,0,1
SOYBEANOIL,2011-03-03,22,06-M,2011,UNKNOWN,0,0,42000,0,-18495,42000,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,CANADA,299,15334,19668,13210,13210,35002,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,MEXICO,3970,62631,52273,11,11,114904,4500,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,GUATEMALA,12299,33099,1750,0,-1,34849,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,EL SALVADOR,0,4800,1700,400,400,6500,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,HONDURAS,0,19,0,0,0,19,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,NICARAGUA,800,15950,7300,0,0,23250,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,COSTA RICA,0,1000,1000,0,0,2000,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,PANAMA,0,4511,298,0,0,4809,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,CUBA,0,5100,0,0,0,5100,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,JAMAICA,0,11024,3000,0,0,14024,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,HAITI,0,8023,0,0,0,8023,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,DOMINICAN REPUBLIC,0,45801,17826,11500,0,63627,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,LEEWARD-WINDWARD ISLANDS,0,13,0,0,0,13,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,TRINIDAD AND TOBAGO,82,2281,750,82,82,3031,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,COLOMBIA,0,20232,17900,0,0,38132,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,VENEZUELA,0,12784,21000,0,0,33784,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,SURINAM,0,114,0,0,0,114,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,ECUADOR,0,6700,0,0,0,6700,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,PERU,0,44999,0,0,0,44999,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,UNITED KINGDOM,0,15,0,0,0,15,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,FRANCE,0,18,0,0,0,18,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,TURKEY,0,1020,0,0,0,1020,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,LEBANON,0,293,85,44,44,378,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,ISRAEL,0,1020,0,0,0,1020,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,JORDAN,0,20,0,0,0,20,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,KUWAIT,0,42,1500,0,0,1542,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,SAUDI ARABIA,0,1462,0,0,0,1462,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,QATAR,0,40,0,0,0,40,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,INDIA,0,2,0,0,0,2,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,PAKISTAN,0,11,24,0,0,35,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,THAILAND,0,9,0,0,0,9,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,MALAYSIA,0,56,0,0,0,56,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,INDONESIA,19,53,237,0,0,290,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,PHILIPPINES,0,20,0,0,0,20,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,"CHINA, PEOPLES REPUBLIC OF",30500,309023,20000,500,500,329023,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,"KOREA, REPUBLIC OF",0,25000,0,0,0,25000,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,HONG KONG,19,22866,115,0,0,22981,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,AUSTRALIA,20,515,634,0,0,1149,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,MOROCCO,17921,158458,20000,0,-79,178458,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,ALGERIA,0,84562,4000,0,0,88562,0,0,1
SOYBEANOIL,2011-03-10,23,06-M,2011,UNKNOWN,0,0,42000,0,0,42000,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,CANADA,396,15730,18922,275,-350,34652,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,MEXICO,1752,64383,50352,19,-169,114735,4500,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,GUATEMALA,0,33099,1750,0,0,34849,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,EL SALVADOR,0,4800,1700,0,0,6500,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,HONDURAS,0,19,0,0,0,19,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,NICARAGUA,0,15950,7300,0,0,23250,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,COSTA RICA,0,1000,1000,0,0,2000,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,PANAMA,0,4511,321,23,23,4832,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,CUBA,0,5100,0,0,0,5100,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,JAMAICA,0,11024,6000,3000,3000,17024,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,HAITI,0,8023,0,0,0,8023,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,DOMINICAN REPUBLIC,2360,48161,16116,650,650,64277,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,LEEWARD-WINDWARD ISLANDS,0,13,0,0,0,13,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,TRINIDAD AND TOBAGO,24,2305,883,157,157,3188,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,COLOMBIA,12900,33132,11750,6750,6750,44882,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,VENEZUELA,8000,20784,13000,0,0,33784,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,SURINAM,0,114,0,0,0,114,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,ECUADOR,0,6700,0,0,0,6700,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,PERU,0,44999,0,0,0,44999,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,UNITED KINGDOM,0,15,0,0,0,15,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,FRANCE,0,18,0,0,0,18,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,TURKEY,0,1020,0,0,0,1020,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,LEBANON,32,325,85,32,32,410,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,ISRAEL,0,1020,0,0,0,1020,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,JORDAN,0,20,0,0,0,20,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,KUWAIT,5,47,1500,5,5,1547,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,SAUDI ARABIA,0,1462,0,0,0,1462,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,QATAR,0,40,0,0,0,40,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,INDIA,0,2,0,0,0,2,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,PAKISTAN,0,11,24,0,0,35,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,THAILAND,0,9,0,0,0,9,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,MALAYSIA,0,56,0,0,0,56,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,INDONESIA,0,53,254,17,17,307,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,PHILIPPINES,0,20,0,0,0,20,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,"CHINA, PEOPLES REPUBLIC OF",0,309023,0,0,-20000,309023,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,"KOREA, REPUBLIC OF",0,25000,0,0,0,25000,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,HONG KONG,0,22866,115,0,0,22981,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,AUSTRALIA,60,575,696,122,122,1271,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,MOROCCO,0,158458,22000,2000,2000,180458,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,ALGERIA,0,84562,2000,0,-2000,86562,0,0,1
SOYBEANOIL,2011-03-17,24,06-M,2011,UNKNOWN,0,0,42000,0,0,42000,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,CANADA,725,16455,17479,167,-718,33934,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,MEXICO,2215,66598,53358,5721,5221,119956,4500,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,GUATEMALA,0,33099,1750,0,0,34849,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,EL SALVADOR,0,4800,1700,0,0,6500,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,HONDURAS,0,19,0,0,0,19,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,NICARAGUA,0,15950,7300,0,0,23250,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,COSTA RICA,0,1000,1000,0,0,2000,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,PANAMA,0,4511,23,0,-298,4534,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,CUBA,0,5100,0,0,0,5100,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,JAMAICA,0,11024,6000,0,0,17024,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,HAITI,0,8023,42,42,42,8065,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,DOMINICAN REPUBLIC,11047,59208,5425,850,356,64633,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,LEEWARD-WINDWARD ISLANDS,0,13,0,0,0,13,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,TRINIDAD AND TOBAGO,142,2447,883,142,142,3330,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,COLOMBIA,0,33132,12050,300,300,45182,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,VENEZUELA,0,20784,13000,0,0,33784,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,SURINAM,17,131,0,17,17,131,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,ECUADOR,0,6700,0,0,0,6700,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,PERU,0,44999,0,0,0,44999,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,BRAZIL,22,22,0,22,22,22,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,UNITED KINGDOM,0,15,0,0,0,15,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,FRANCE,0,18,0,0,0,18,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,TURKEY,0,1020,0,0,0,1020,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,LEBANON,20,345,65,0,0,410,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,ISRAEL,0,1020,0,0,0,1020,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,JORDAN,0,20,0,0,0,20,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,KUWAIT,0,47,1500,0,0,1547,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,SAUDI ARABIA,0,1462,500,500,500,1962,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,QATAR,0,40,0,0,0,40,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,INDIA,0,2,0,0,0,2,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,PAKISTAN,0,11,24,0,0,35,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,THAILAND,0,9,0,0,0,9,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,MALAYSIA,0,56,0,0,0,56,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,INDONESIA,0,53,254,0,0,307,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,PHILIPPINES,0,20,0,0,0,20,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,"CHINA, PEOPLES REPUBLIC OF",0,309023,0,0,0,309023,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,"KOREA, REPUBLIC OF",0,25000,0,0,0,25000,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,HONG KONG,0,22866,115,0,0,22981,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,AUSTRALIA,5,580,696,5,5,1276,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,MOROCCO,0,158458,20000,0,-2000,178458,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,ALGERIA,11000,95562,4000,0,13000,99562,0,0,1
SOYBEANOIL,2011-03-24,25,06-M,2011,UNKNOWN,0,0,39500,8500,-2500,39500,0,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,CANADA,761,17216,16352,146,-366,33568,0,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,MEXICO,939,67537,51153,168,-1266,118690,4500,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,GUATEMALA,0,33099,1750,0,0,34849,0,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,EL SALVADOR,300,5100,1400,0,0,6500,0,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,HONDURAS,0,19,0,0,0,19,0,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,NICARAGUA,1200,17150,6100,0,0,23250,0,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,COSTA RICA,0,1000,1000,0,0,2000,0,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,PANAMA,0,4511,23,0,0,4534,0,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,CUBA,0,5100,0,0,0,5100,0,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,JAMAICA,0,11024,6000,0,0,17024,0,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,HAITI,0,8023,42,0,0,8065,0,0,1
SOYBEANOIL,2011-03-31,26,06-M,2011,DOMINICAN REPUBLIC,0,59208,5425,0,0,64633,0,0,1
