CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,commodity,country_code,country,mts,year,month
2021,7,23031000,10,077,CE,1,317900,3,3,58,CORNCOPRODUCTS,BHS,Bahamas,0.003,2021,7
2021,5,23032000,10,573,SP,4,817600,53,53,265,CORNCOPRODUCTS,NLD,Netherlands,0.053,2021,5
2021,6,23031000,10,586,SP,7,917500,12202,12202,12095,CORNCOPRODUCTS,PRY,Paraguay,12.202,2021,6
2021,4,23033000,10,249,MG,1,717600,10,10,56,CORNCOPRODUCTS,USA,United States,0.01,2021,4
2021,2,23032000,10,063,SP,7,1017500,12000,12000,11760,CORNCOPRODUCTS,ARG,Argentina,12.0,2021,2
2021,4,23032000,10,063,SP,7,1017500,12000,12000,11760,CORNCOPRODUCTS,ARG,Argentina,12.0,2021,4
2021,2,23031000,10,586,SP,7,917500,12202,12202,12095,CORNCOPRODUCTS,PRY,Paraguay,12.202,2021,2
2021,5,23031000,10,767,SP,1,917800,17122,17122,14251,CORNCOPRODUCTS,CHE,Switzerland,17.122,2021,5
2021,12,23032000,10,063,SP,7,1017500,12000,12000,13680,CORNCOPRODUCTS,ARG,Argentina,12.0,2021,12
2021,7,23033000,10,275,SP,4,817600,20,20,1155,CORNCOPRODUCTS,FRA,France,0.02,2021,7
2021,4,23031000,10,249,PR,1,817800,20000,20000,11650,CORNCOPRODUCTS,USA,United States,20.0,2021,4
2021,7,23032000,10,023,SP,4,817600,227,225,43,CORNCOPRODUCTS,DEU,Germany,0.225,2021,7
2021,3,23032000,10,063,SP,7,1017500,12000,12000,11760,CORNCOPRODUCTS,ARG,Argentina,12.0,2021,3
2021,7,23032000,10,023,ND,4,717700,550,550,55,CORNCOPRODUCTS,DEU,Germany,0.55,2021,7
2022,10,23032000,10,325,AP,9,240151,82,82,88,CORNCOPRODUCTS,GUF,French Guyana,0.082,2022,10
2022,8,23032000,10,063,SP,7,1017500,12000,12000,15000,CORNCOPRODUCTS,ARG,Argentina,12.0,2022,8
2022,11,23032000,10,169,SP,4,817700,1000,1000,1630,CORNCOPRODUCTS,COL,Colombia,1.0,2022,11
2022,6,23031000,10,369,PA,1,217800,47960,47960,8902,CORNCOPRODUCTS,IRQ,Iraq,47.96,2022,6
2022,12,23032000,10,023,ND,4,717700,1313,1313,120,CORNCOPRODUCTS,DEU,Germany,1.313,2022,12
2022,10,23032000,10,169,SP,4,817700,2000,2000,3220,CORNCOPRODUCTS,COL,Colombia,2.0,2022,10
2022,9,23031000,10,249,SP,4,817600,2750,2750,110,CORNCOPRODUCTS,USA,United States,2.75,2022,9
2022,9,23032000,10,169,SP,4,817700,2000,2000,3060,CORNCOPRODUCTS,COL,Colombia,2.0,2022,9
2022,8,23031000,10,249,PR,1,817800,19000,19000,10450,CORNCOPRODUCTS,USA,United States,19.0,2022,8
2022,11,23031000,10,403,PA,1,217800,58560,58560,8194,CORNCOPRODUCTS,JOR,Jordan,58.56,2022,11
2022,8,23031000,10,369,PA,1,217800,31960,47840,7642,CORNCOPRODUCTS,IRQ,Iraq,47.84,2022,8
2022,12,23032000,10,325,AP,9,240151,36,36,75,CORNCOPRODUCTS,GUF,French Guyana,0.036,2022,12
2022,2,23031000,10,053,PA,1,217800,43040,43040,4946,CORNCOPRODUCTS,SAU,Saudi Arabia,43.04,2022,2
2022,3,23032000,10,361,SP,4,817700,13,13,63,CORNCOPRODUCTS,IND,India,0.013,2022,3
2022,2,23031000,10,369,PA,1,217800,14580,14580,2232,CORNCOPRODUCTS,IRQ,Iraq,14.58,2022,2
2022,5,23031000,10,249,PR,1,917800,10280,10280,2056,CORNCOPRODUCTS,USA,United States,10.28,2022,5
2022,8,23032000,10,169,SP,1,817800,2000,2000,3020,CORNCOPRODUCTS,COL,Colombia,2.0,2022,8
2022,6,23031000,10,403,PA,1,217800,59840,59840,10636,CORNCOPRODUCTS,JOR,Jordan,59.84,2022,6
2022,3,23032000,10,169,SP,1,817800,2000,2000,2960,CORNCOPRODUCTS,COL,Colombia,2.0,2022,3
2022,5,23032000,10,399,SP,4,817600,50,50,4,CORNCOPRODUCTS,JPN,Japan,0.05,2022,5
2022,11,23032000,10,325,AP,9,240151,110,110,104,CORNCOPRODUCTS,GUF,French Guyana,0.11,2022,11
2022,6,23032000,10,169,SP,1,817800,3000,3000,4610,CORNCOPRODUCTS,COL,Colombia,3.0,2022,6
2022,7,23032000,10,023,MG,1,817800,2360,2360,20,CORNCOPRODUCTS,DEU,Germany,2.36,2022,7
2022,3,23031000,10,249,PR,1,817800,16092,16092,8850,CORNCOPRODUCTS,USA,United States,16.092,2022,3
2022,4,23031000,10,249,PR,1,817800,16120,16120,9542,CORNCOPRODUCTS,USA,United States,16.12,2022,4
2022,2,23032000,10,063,SP,7,1017500,12000,12000,14760,CORNCOPRODUCTS,ARG,Argentina,12.0,2022,2
2022,12,23031000,10,369,PA,1,217800,60960,60960,8058,CORNCOPRODUCTS,IRQ,Iraq,60.96,2022,12
2022,6,23032000,10,063,SP,7,1017500,12000,12000,14760,CORNCOPRODUCTS,ARG,Argentina,12.0,2022,6
2022,2,23031000,10,249,PR,1,817800,16120,16120,9542,CORNCOPRODUCTS,USA,United States,16.12,2022,2
2022,5,23032000,10,573,SP,4,817600,2,2,0,CORNCOPRODUCTS,NLD,Netherlands,0.002,2022,5
2022,10,23032000,10,063,SP,7,1017500,12000,12000,15000,CORNCOPRODUCTS,ARG,Argentina,12.0,2022,10
2022,4,23031000,10,369,PA,1,217800,31960,31960,5672,CORNCOPRODUCTS,IRQ,Iraq,31.96,2022,4
2022,9,23032000,10,275,SP,4,817700,0,0,9,CORNCOPRODUCTS,FRA,France,0.0,2022,9
2022,12,23032000,10,063,SP,7,1017500,12000,12000,15960,CORNCOPRODUCTS,ARG,Argentina,12.0,2022,12
2022,3,23031000,10,369,PA,1,217800,40560,40560,6451,CORNCOPRODUCTS,IRQ,Iraq,40.56,2022,3
2022,11,23032000,10,764,SP,4,817700,920,920,1417,CORNCOPRODUCTS,SWE,Sweden,0.92,2022,11
2022,9,23032000,10,325,AP,9,240151,87,87,230,CORNCOPRODUCTS,GUF,French Guyana,0.087,2022,9
2023,5,23031000,10,474,PA,1,217800,53280,53280,7866,CORNCOPRODUCTS,MAR,Morocco,53.28,2023,5
2023,11,23031000,10,369,PA,1,217800,136680,136680,20465,CORNCOPRODUCTS,IRQ,Iraq,136.68,2023,11
2023,1,23032000,10,169,SP,4,817700,2000,2000,3220,CORNCOPRODUCTS,COL,Colombia,2.0,2023,1
2023,9,23031000,10,431,PA,1,217800,265240,265240,39021,CORNCOPRODUCTS,LBN,Lebanon,265.24,2023,9
2023,8,23031000,10,827,PA,1,217800,79820,79820,12217,CORNCOPRODUCTS,TUR,Turkey,79.82,2023,8
2023,5,23031000,10,431,PA,1,217800,106470,106470,19228,CORNCOPRODUCTS,LBN,Lebanon,106.47,2023,5
2023,2,23032000,10,325,AP,15,240151,918,918,2980,CORNCOPRODUCTS,GUF,French Guyana,0.918,2023,2
2023,3,23032000,10,325,AP,15,240151,698,698,2018,CORNCOPRODUCTS,GUF,French Guyana,0.698,2023,3
2023,1,23031000,10,369,PA,1,217800,62960,62960,8350,CORNCOPRODUCTS,IRQ,Iraq,62.96,2023,1
2023,2,23031000,10,586,PR,7,147700,214270,214270,44997,CORNCOPRODUCTS,PRY,Paraguay,214.27,2023,2
2023,8,23031000,10,059,PA,1,217800,58520,58520,8909,CORNCOPRODUCTS,DZA,Algeria,58.52,2023,8
2023,7,23032000,10,325,AP,15,240151,1202,1202,3985,CORNCOPRODUCTS,GUF,French Guyana,1.202,2023,7
2023,4,23032000,10,023,SP,4,817600,104,104,10,CORNCOPRODUCTS,DEU,Germany,0.104,2023,4
2023,6,23031000,10,369,PA,1,217800,58170,58170,8884,CORNCOPRODUCTS,IRQ,Iraq,58.17,2023,6
2023,10,23031000,10,369,PA,1,217800,159260,159260,22720,CORNCOPRODUCTS,IRQ,Iraq,159.26,2023,10
2023,9,23032000,10,169,SP,1,817800,2000,2000,3360,CORNCOPRODUCTS,COL,Colombia,2.0,2023,9
2023,1,23031000,10,431,PA,1,217800,77020,77020,10193,CORNCOPRODUCTS,LBN,Lebanon,77.02,2023,1
2023,3,23032000,10,063,SP,7,1017500,12000,12000,15960,CORNCOPRODUCTS,ARG,Argentina,12.0,2023,3
2023,7,23032000,10,063,SP,7,1017500,12000,12000,16320,CORNCOPRODUCTS,ARG,Argentina,12.0,2023,7
2023,5,23032000,10,325,AP,15,240151,500,500,1628,CORNCOPRODUCTS,GUF,French Guyana,0.5,2023,5
2023,6,23032000,10,325,AP,15,240151,400,400,1391,CORNCOPRODUCTS,GUF,French Guyana,0.4,2023,6
2023,2,23032000,10,249,SP,4,817700,24,24,2975,CORNCOPRODUCTS,USA,United States,0.024,2023,2
2023,9,23032000,10,149,SP,4,817600,120,120,150,CORNCOPRODUCTS,CAN,Canada,0.12,2023,9
2023,10,23031000,10,431,PA,1,217800,64520,64520,9675,CORNCOPRODUCTS,LBN,Lebanon,64.52,2023,10
2023,9,23031000,10,369,PA,1,217800,43920,43920,6555,CORNCOPRODUCTS,IRQ,Iraq,43.92,2023,9
2023,8,23032000,10,023,PR,4,817600,1060,1060,1632,CORNCOPRODUCTS,DEU,Germany,1.06,2023,8
2023,3,23032000,10,770,RR,7,260152,7500,7500,7577,CORNCOPRODUCTS,SUR,Suriname,7.5,2023,3
2023,7,23031000,10,275,SP,4,817700,900,900,900,CORNCOPRODUCTS,FRA,France,0.9,2023,7
2023,5,23031000,10,827,PA,1,217800,92360,92360,13328,CORNCOPRODUCTS,TUR,Turkey,92.36,2023,5
2023,8,23032000,10,169,SP,1,817800,2000,2000,3300,CORNCOPRODUCTS,COL,Colombia,2.0,2023,8
2023,8,23031000,10,369,PA,1,217800,54640,54640,8222,CORNCOPRODUCTS,IRQ,Iraq,54.64,2023,8
2023,12,23031000,10,431,PA,1,217800,105420,105420,15744,CORNCOPRODUCTS,LBN,Lebanon,105.42,2023,12
2023,1,23032000,10,325,AP,15,240151,214,214,559,CORNCOPRODUCTS,GUF,French Guyana,0.214,2023,1
2023,10,23032000,10,169,SP,1,817800,5000,5000,8400,CORNCOPRODUCTS,COL,Colombia,5.0,2023,10
2023,4,23032000,10,386,SP,1,817800,2000,2000,2008,CORNCOPRODUCTS,ITA,Italy,2.0,2023,4
2023,4,23032000,10,325,AP,15,240151,810,810,2553,CORNCOPRODUCTS,GUF,French Guyana,0.81,2023,4
2023,5,23031000,10,369,PA,1,217800,125830,125830,18461,CORNCOPRODUCTS,IRQ,Iraq,125.83,2023,5
2023,6,23031000,10,431,PA,1,217800,183160,183160,27383,CORNCOPRODUCTS,LBN,Lebanon,183.16,2023,6
2023,1,23031000,10,586,PR,7,147700,486440,486440,109794,CORNCOPRODUCTS,PRY,Paraguay,486.44,2023,1
2023,6,23032000,10,169,SP,1,817800,3000,3000,4950,CORNCOPRODUCTS,COL,Colombia,3.0,2023,6
2023,9,23032000,10,023,SC,1,817800,62000,62000,640,CORNCOPRODUCTS,DEU,Germany,62.0,2023,9
2023,11,23031000,10,240,PA,1,217800,55600,55600,8310,CORNCOPRODUCTS,EGY,Egypt,55.6,2023,11
2023,5,23032000,10,607,SP,1,817800,12000,12000,12166,CORNCOPRODUCTS,PRT,Portugal,12.0,2023,5
2023,2,23032000,10,325,AP,9,240151,55,55,80,CORNCOPRODUCTS,GUF,French Guyana,0.055,2023,2
2023,3,23032000,10,169,SP,4,817700,2000,2000,3240,CORNCOPRODUCTS,COL,Colombia,2.0,2023,3
2023,5,23032000,10,063,SP,7,1017500,12000,12000,15960,CORNCOPRODUCTS,ARG,Argentina,12.0,2023,5
2023,4,23031000,10,059,PA,1,217800,180820,180820,24603,CORNCOPRODUCTS,DZA,Algeria,180.82,2023,4
2023,5,23032000,10,325,AP,9,240151,80,80,81,CORNCOPRODUCTS,GUF,French Guyana,0.08,2023,5
2023,4,23032000,10,169,SP,4,817700,2000,2000,3240,CORNCOPRODUCTS,COL,Colombia,2.0,2023,4
2024,3,23031000,10,369,PA,1,217800,79080,79080,11586,CORNCOPRODUCTS,IRQ,Iraq,79.08,2024,3
2024,12,23031000,10,240,PA,1,217800,76880,76880,9629,CORNCOPRODUCTS,EGY,Egypt,76.88,2024,12
2024,9,23031000,10,369,PA,1,217800,98900,98900,12959,CORNCOPRODUCTS,IRQ,Iraq,98.9,2024,9
2024,7,23032000,10,169,SP,1,817800,2000,2000,3360,CORNCOPRODUCTS,COL,Colombia,2.0,2024,7
2024,8,23031000,10,431,PA,1,217800,75020,75020,10098,CORNCOPRODUCTS,LBN,Lebanon,75.02,2024,8
2024,1,23032000,10,023,PR,1,817800,15000,15000,300,CORNCOPRODUCTS,DEU,Germany,15.0,2024,1
2024,2,23032000,10,169,SP,1,817800,2000,2000,3360,CORNCOPRODUCTS,COL,Colombia,2.0,2024,2
2024,12,23031000,10,369,PA,1,217800,145500,145500,18223,CORNCOPRODUCTS,IRQ,Iraq,145.5,2024,12
2024,10,23031000,10,369,PA,1,217800,101800,101800,12893,CORNCOPRODUCTS,IRQ,Iraq,101.8,2024,10
2024,4,23032000,10,770,AP,7,240151,926,926,1369,CORNCOPRODUCTS,SUR,Suriname,0.926,2024,4
2024,12,23033000,10,858,MT,1,817800,508870,508870,174266,CORNCOPRODUCTS,VNM,Vietnam,508.87,2024,12
2024,3,23031000,10,240,PA,1,217800,62300,62300,9142,CORNCOPRODUCTS,EGY,Egypt,62.3,2024,3
2024,10,23032000,10,195,SP,4,817600,4,4,1,CORNCOPRODUCTS,HRV,Croatia,0.004,2024,10
2024,5,23031000,10,240,PA,1,217800,72680,72680,10367,CORNCOPRODUCTS,EGY,Egypt,72.68,2024,5
2024,6,23031000,10,431,PA,1,217800,205870,205870,32127,CORNCOPRODUCTS,LBN,Lebanon,205.87,2024,6
2024,6,23031000,10,369,PA,1,217800,98220,98220,13808,CORNCOPRODUCTS,IRQ,Iraq,98.22,2024,6
2024,4,23031000,10,369,PA,1,217800,55960,40851,8218,CORNCOPRODUCTS,IRQ,Iraq,40.851,2024,4
2024,10,23031000,10,240,PA,1,217800,68940,68940,8928,CORNCOPRODUCTS,EGY,Egypt,68.94,2024,10
2024,8,23031000,10,369,PA,1,217800,241030,241030,32170,CORNCOPRODUCTS,IRQ,Iraq,241.03,2024,8
2024,9,23032000,10,195,SP,4,817600,28,28,6,CORNCOPRODUCTS,HRV,Croatia,0.028,2024,9
2024,11,23032000,10,169,SP,1,817800,2000,2000,3400,CORNCOPRODUCTS,COL,Colombia,2.0,2024,11
2024,4,23031000,10,431,PA,1,217800,154700,154700,26509,CORNCOPRODUCTS,LBN,Lebanon,154.7,2024,4
2024,8,23031000,10,403,PA,1,217800,105900,105900,13693,CORNCOPRODUCTS,JOR,Jordan,105.9,2024,8
2024,9,23032000,10,169,SP,1,817800,2000,2000,3360,CORNCOPRODUCTS,COL,Colombia,2.0,2024,9
2024,12,23032000,10,770,AP,7,240151,1000,1000,813,CORNCOPRODUCTS,SUR,Suriname,1.0,2024,12
2024,2,23031000,10,431,PA,1,217800,105440,105440,15791,CORNCOPRODUCTS,LBN,Lebanon,105.44,2024,2
2024,5,23032000,10,770,AP,7,240151,1080,1080,1050,CORNCOPRODUCTS,SUR,Suriname,1.08,2024,5
2024,11,23031000,10,369,PA,1,217800,52820,52820,6810,CORNCOPRODUCTS,IRQ,Iraq,52.82,2024,11
2024,12,23033000,10,365,MT,1,817800,1412550,1412550,388220,CORNCOPRODUCTS,IDN,Indonesia,1412.55,2024,12
2024,12,23031000,10,053,PA,1,217800,72740,72740,8737,CORNCOPRODUCTS,SAU,Saudi Arabia,72.74,2024,12
2024,5,23033000,10,365,MT,1,817800,1026000,1026000,277020,CORNCOPRODUCTS,IDN,Indonesia,1026.0,2024,5
2024,11,23033000,10,365,MT,1,817800,3902970,3902970,1070087,CORNCOPRODUCTS,IDN,Indonesia,3902.97,2024,11
2024,10,23031000,10,431,PA,1,217800,101030,101030,13087,CORNCOPRODUCTS,LBN,Lebanon,101.03,2024,10
2024,11,23031000,10,431,PA,1,217800,60990,60990,7864,CORNCOPRODUCTS,LBN,Lebanon,60.99,2024,11
2024,1,23032000,10,325,AP,0,240151,800,800,3210,CORNCOPRODUCTS,GUF,French Guyana,0.8,2024,1
2024,10,23032000,10,770,AP,7,240151,300,300,264,CORNCOPRODUCTS,SUR,Suriname,0.3,2024,10
2024,3,23032000,10,169,SP,1,817800,2000,2000,3360,CORNCOPRODUCTS,COL,Colombia,2.0,2024,3
2024,4,23033000,10,365,MT,1,817800,114000,114000,30780,CORNCOPRODUCTS,IDN,Indonesia,114.0,2024,4
2024,9,23032000,10,271,MS,4,817600,160,160,9,CORNCOPRODUCTS,FIN,Finland,0.16,2024,9
2024,9,23031000,10,431,PA,1,217800,67660,67660,8765,CORNCOPRODUCTS,LBN,Lebanon,67.66,2024,9
2024,5,23032000,10,169,SP,1,817800,2000,2000,3360,CORNCOPRODUCTS,COL,Colombia,2.0,2024,5
2024,2,23032000,10,770,AP,9,240151,140,140,142,CORNCOPRODUCTS,SUR,Suriname,0.14,2024,2
2024,8,23032000,10,770,AP,7,240151,660,660,588,CORNCOPRODUCTS,SUR,Suriname,0.66,2024,8
2024,12,23031000,10,431,PA,1,217800,62040,62040,7483,CORNCOPRODUCTS,LBN,Lebanon,62.04,2024,12
2024,5,23032000,10,023,ND,4,417901,150,150,6,CORNCOPRODUCTS,DEU,Germany,0.15,2024,5
2024,11,23031000,10,403,PA,1,217800,65530,65530,8373,CORNCOPRODUCTS,JOR,Jordan,65.53,2024,11
2024,3,23031000,10,431,PA,1,217800,62680,62680,12671,CORNCOPRODUCTS,LBN,Lebanon,62.68,2024,3
2024,12,23032000,10,023,ND,4,817600,325,325,325,CORNCOPRODUCTS,DEU,Germany,0.325,2024,12
2024,6,23031000,10,403,PA,1,217800,117080,117080,16748,CORNCOPRODUCTS,JOR,Jordan,117.08,2024,6
2024,6,23033000,10,365,MT,1,817800,1992600,1992600,466602,CORNCOPRODUCTS,IDN,Indonesia,1992.6,2024,6
2024,4,23032000,10,764,RJ,4,817600,100,100,500,CORNCOPRODUCTS,SWE,Sweden,0.1,2024,4
2024,7,23033000,10,365,MT,1,817800,56820,56820,13301,CORNCOPRODUCTS,IDN,Indonesia,56.82,2024,7
2024,7,23031000,10,369,PA,1,217800,215230,215230,28532,CORNCOPRODUCTS,IRQ,Iraq,215.23,2024,7
2024,9,23033000,10,365,MT,1,817800,422110,422110,120853,CORNCOPRODUCTS,IDN,Indonesia,422.11,2024,9
2024,4,23032000,10,607,SP,1,817800,12000,12000,12262,CORNCOPRODUCTS,PRT,Portugal,12.0,2024,4
2024,7,23031000,10,431,PA,1,217800,78750,78750,10507,CORNCOPRODUCTS,LBN,Lebanon,78.75,2024,7
2025,2,23032000,10,770,AP,7,240151,800,800,696,CORNCOPRODUCTS,SUR,Suriname,0.8,2025,2
2025,6,23032000,10,275,SP,4,817600,120,120,60,CORNCOPRODUCTS,FRA,France,0.12,2025,6
2025,3,23033000,10,647,MT,1,817800,141280,141280,52314,CORNCOPRODUCTS,DOM,Dominican Republic,141.28,2025,3
2025,6,23033000,10,858,MT,1,817800,508700,508700,141137,CORNCOPRODUCTS,VNM,Vietnam,508.7,2025,6
2025,6,23033000,10,365,MT,1,817800,3735630,3735630,950978,CORNCOPRODUCTS,IDN,Indonesia,3735.63,2025,6
2025,2,23033000,10,365,MT,1,817800,5363990,5363990,1436811,CORNCOPRODUCTS,IDN,Indonesia,5363.99,2025,2
2025,1,23032000,10,169,SP,1,817800,6000,6000,5880,CORNCOPRODUCTS,COL,Colombia,6.0,2025,1
2025,6,23031000,10,369,PA,1,217800,101000,101000,13985,CORNCOPRODUCTS,IRQ,Iraq,101.0,2025,6
2025,1,23031000,10,431,PA,1,217800,207930,207930,24842,CORNCOPRODUCTS,LBN,Lebanon,207.93,2025,1
2025,3,23031000,10,431,PA,1,217800,160090,160090,20228,CORNCOPRODUCTS,LBN,Lebanon,160.09,2025,3
2025,5,23031000,10,431,PA,1,217800,161070,161070,20665,CORNCOPRODUCTS,LBN,Lebanon,161.07,2025,5
2025,4,23031000,10,059,PA,1,217800,52140,52140,6623,CORNCOPRODUCTS,DZA,Algeria,52.14,2025,4
2025,3,23033000,10,365,MT,1,817800,905700,905700,237916,CORNCOPRODUCTS,IDN,Indonesia,905.7,2025,3
2025,4,23031000,10,369,PA,1,217800,87710,87710,11421,CORNCOPRODUCTS,IRQ,Iraq,87.71,2025,4
2025,3,23033000,10,858,MT,1,817800,1019500,1019500,279204,CORNCOPRODUCTS,VNM,Vietnam,1019.5,2025,3
2025,2,23033000,10,245,MT,1,817800,24300,24300,6819,CORNCOPRODUCTS,ESP,Spain,24.3,2025,2
2025,6,23031000,10,474,SP,1,812051,71700,71700,12994,CORNCOPRODUCTS,MAR,Morocco,71.7,2025,6
2025,1,23032000,10,770,AP,7,240151,1100,1100,905,CORNCOPRODUCTS,SUR,Suriname,1.1,2025,1
2025,3,23031000,10,403,PA,1,217800,118070,118070,15055,CORNCOPRODUCTS,JOR,Jordan,118.07,2025,3
2025,6,23031000,10,850,PA,1,217800,46760,46760,7505,CORNCOPRODUCTS,VEN,Venezuela,46.76,2025,6
2025,5,23033000,10,365,MT,1,817800,3280190,3280190,839543,CORNCOPRODUCTS,IDN,Indonesia,3280.19,2025,5
2025,3,23031000,10,474,PA,1,217800,67510,67510,8459,CORNCOPRODUCTS,MAR,Morocco,67.51,2025,3
2025,3,23033000,10,434,RJ,1,717600,240,240,215,CORNCOPRODUCTS,LBR,Liberia,0.24,2025,3
2025,5,23032000,10,607,SP,1,817800,12000,12000,12874,CORNCOPRODUCTS,PRT,Portugal,12.0,2025,5
2025,1,23033000,10,365,MT,1,817800,3781890,3781890,1047246,CORNCOPRODUCTS,IDN,Indonesia,3781.89,2025,1
2025,3,23033000,10,827,MT,1,817800,1935560,1935560,491985,CORNCOPRODUCTS,TUR,Turkey,1935.56,2025,3
2025,2,23033000,10,858,MT,1,817800,509310,509310,139465,CORNCOPRODUCTS,VNM,Vietnam,509.31,2025,2
2025,2,23033000,10,351,RJ,1,717800,25,25,15,CORNCOPRODUCTS,HKG,Hong Kong,0.025,2025,2
2025,6,23031000,10,240,PA,1,217800,100740,100740,13898,CORNCOPRODUCTS,EGY,Egypt,100.74,2025,6
2025,5,23031000,10,403,PA,1,217800,117150,117150,16693,CORNCOPRODUCTS,JOR,Jordan,117.15,2025,5
2025,6,23032000,10,063,SP,7,1017500,6000,6000,5940,CORNCOPRODUCTS,ARG,Argentina,6.0,2025,6
2025,3,23032000,10,169,SP,1,817800,6000,6000,5880,CORNCOPRODUCTS,COL,Colombia,6.0,2025,3
2025,4,23033000,10,365,MT,1,817800,6083510,6083510,1542803,CORNCOPRODUCTS,IDN,Indonesia,6083.51,2025,4
2025,5,23032000,10,770,AP,7,240151,1000,1000,884,CORNCOPRODUCTS,SUR,Suriname,1.0,2025,5
2025,3,23033000,10,628,MT,1,817800,28340,28340,6502,CORNCOPRODUCTS,GBR,United Kingdom,28.34,2025,3
2025,6,23031000,10,431,PA,1,217800,39550,39550,5812,CORNCOPRODUCTS,LBN,Lebanon,39.55,2025,6
2025,4,23032000,10,770,AP,7,240151,400,400,353,CORNCOPRODUCTS,SUR,Suriname,0.4,2025,4
2025,5,23032000,10,169,SP,1,817800,6000,6000,5880,CORNCOPRODUCTS,COL,Colombia,6.0,2025,5
2025,5,23033000,10,647,MT,1,817800,113460,113460,42061,CORNCOPRODUCTS,DOM,Dominican Republic,113.46,2025,5
2025,4,23031000,10,240,PA,1,217800,44000,44000,5560,CORNCOPRODUCTS,EGY,Egypt,44.0,2025,4
