CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,commodity,country_code,country,mts,year,month
2014,5,15079011,21,097,MT,7,145200,290,290704,345836,SOYBEAN OIL,BOL,Bolivia,290.704,2014,5
2014,8,15079011,21,845,GO,7,1015500,125,125270,135625,SOYBEAN OIL,URY,Uruguay,125.27,2014,8
2014,10,15079011,21,845,GO,7,1010252,200,200431,202608,SOYBEAN OIL,URY,Uruguay,200.431,2014,10
2014,6,15079011,21,097,ZN,4,145200,14,13500,16400,SOYBEAN OIL,BOL,Bolivia,13.5,2014,6
2015,6,15079011,21,158,GO,1,927700,323,323115,276227,SOYBEAN OIL,CHL,Chile,323.115,2015,6
2015,10,15079011,21,586,PR,7,910600,69,69918,50763,SOYBEAN OIL,PRY,Paraguay,69.918,2015,10
2015,6,15079019,21,337,RR,7,260152,11,10800,8845,SOYBEAN OIL,GUY,Guyana,10.8,2015,6
2015,10,15079011,21,097,MT,7,145200,323,318720,267473,SOYBEAN OIL,BOL,Bolivia,318.72,2015,10
2015,10,15079019,21,199,PR,1,917800,14975,14975000,11913295,SOYBEAN OIL,CUB,Cuba,14975.0,2015,10
2015,10,15079011,21,580,MT,1,927800,25,24855,25105,SOYBEAN OIL,PAN,Panama,24.855,2015,10
2015,9,15079011,21,586,MT,7,910600,225,225486,175250,SOYBEAN OIL,PRY,Paraguay,225.486,2015,9
2015,10,15079090,21,845,SP,7,1015500,0,644,1825,SOYBEAN OIL,URY,Uruguay,0.644,2015,10
2015,2,15079011,21,770,MT,1,927800,75,74565,81012,SOYBEAN OIL,SUR,Suriname,74.565,2015,2
2015,5,15079019,21,069,MG,1,917800,1210,1210356,924809,SOYBEAN OIL,AUS,Australia,1210.356,2015,5
2015,12,15079011,21,845,GO,7,1015500,150,150324,131332,SOYBEAN OIL,URY,Uruguay,150.324,2015,12
2015,5,15079019,21,160,PR,1,917800,988,988970,766264,SOYBEAN OIL,CHN,China,988.97,2015,5
2015,7,15079011,21,580,SP,1,817800,17,16919,17915,SOYBEAN OIL,PAN,Panama,16.919,2015,7
2015,11,15079090,21,845,SP,7,1015500,1,92,245,SOYBEAN OIL,URY,Uruguay,0.092,2015,11
2015,12,15079011,21,337,SP,1,817800,17,16604,18901,SOYBEAN OIL,GUY,Guyana,16.604,2015,12
2015,4,15079011,21,589,MT,2,250100,497,497100,510000,SOYBEAN OIL,PER,Peru,497.1,2015,4
2015,4,15079011,21,235,SP,1,817800,15,15240,19586,SOYBEAN OIL,DMA,Dominica Island,15.24,2015,4
2015,2,15079011,21,770,PR,1,817800,25,25367,26775,SOYBEAN OIL,SUR,Suriname,25.367,2015,2
2015,4,15079011,21,705,SP,1,817800,4,4355,5324,SOYBEAN OIL,VCT,Saint Vicent and the Granadines,4.355,2015,4
2015,8,15079011,21,589,MT,1,927800,572,571665,538665,SOYBEAN OIL,PER,Peru,571.665,2015,8
2015,8,15079011,21,589,MT,7,230154,189,185584,180160,SOYBEAN OIL,PER,Peru,185.584,2015,8
2015,4,15079011,21,845,GO,7,1015500,100,100216,93275,SOYBEAN OIL,URY,Uruguay,100.216,2015,4
2015,10,15079011,21,097,MT,9,250151,214,219971,204253,SOYBEAN OIL,BOL,Bolivia,219.971,2015,10
2015,6,15079011,21,770,MT,1,927800,125,124275,130845,SOYBEAN OIL,SUR,Suriname,124.275,2015,6
2015,5,15079011,21,043,SP,1,817800,16,15572,19935,SOYBEAN OIL,ATG,Antigua and Barbuda,15.572,2015,5
2015,5,15079011,21,580,GO,1,927800,25,24855,24852,SOYBEAN OIL,PAN,Panama,24.855,2015,5
2015,12,15079011,21,589,GO,1,927800,585,586578,552840,SOYBEAN OIL,PER,Peru,586.578,2015,12
2015,7,15079019,21,845,MT,7,1015500,392,392000,298116,SOYBEAN OIL,URY,Uruguay,392.0,2015,7
2015,3,15079011,21,127,SC,1,927800,4,3788,4224,SOYBEAN OIL,CPV,Cape Verde,3.788,2015,3
2015,3,15079011,21,345,MT,1,927800,25,24855,27913,SOYBEAN OIL,HND,Honduras,24.855,2015,3
2015,6,15079011,21,586,MS,7,145300,29,28980,26771,SOYBEAN OIL,PRY,Paraguay,28.98,2015,6
2015,3,15079011,21,586,SP,7,910600,2,1987,2244,SOYBEAN OIL,PRY,Paraguay,1.987,2015,3
2015,9,15079011,21,043,SP,1,817800,16,16228,18985,SOYBEAN OIL,ATG,Antigua and Barbuda,16.228,2015,9
2015,7,15079011,21,586,GO,7,910600,67,66798,64871,SOYBEAN OIL,PRY,Paraguay,66.798,2015,7
2015,6,15079011,21,097,MT,7,230151,136,136120,142020,SOYBEAN OIL,BOL,Bolivia,136.12,2015,6
2015,10,15079011,21,589,GO,1,927800,705,708368,686625,SOYBEAN OIL,PER,Peru,708.368,2015,10
2015,3,15079011,21,845,GO,7,1010252,150,150323,148327,SOYBEAN OIL,URY,Uruguay,150.323,2015,3
2015,2,15079011,21,235,SP,1,817800,16,16008,20914,SOYBEAN OIL,DMA,Dominica Island,16.008,2015,2
2015,4,15079011,21,097,MT,7,230151,102,102090,107346,SOYBEAN OIL,BOL,Bolivia,102.09,2015,4
2015,4,15079019,21,199,PR,1,917800,4350,4350000,3068114,SOYBEAN OIL,CUB,Cuba,4350.0,2015,4
2015,4,15079011,21,770,GO,1,927800,175,173985,173141,SOYBEAN OIL,SUR,Suriname,173.985,2015,4
2015,1,15079011,21,097,MT,7,250151,168,164340,184926,SOYBEAN OIL,BOL,Bolivia,164.34,2015,1
2015,11,15079011,21,097,MT,7,230151,204,204180,192158,SOYBEAN OIL,BOL,Bolivia,204.18,2015,11
2015,9,15079011,21,097,MT,7,250151,333,328680,213527,SOYBEAN OIL,BOL,Bolivia,328.68,2015,9
2015,9,15079011,21,040,PR,1,817800,86,85644,102596,SOYBEAN OIL,AGO,Angola,85.644,2015,9
2015,3,15079011,21,815,SP,1,817800,48,47553,62628,SOYBEAN OIL,TTO,Trinidad and Tobago,47.553,2015,3
2015,5,15079011,21,589,MT,1,927800,398,397680,403924,SOYBEAN OIL,PER,Peru,397.68,2015,5
2015,9,15079011,21,845,GO,7,1010252,400,400862,347277,SOYBEAN OIL,URY,Uruguay,400.862,2015,9
2015,12,15079011,21,040,MT,1,817800,27,27455,35705,SOYBEAN OIL,AGO,Angola,27.455,2015,12
2015,7,15079011,21,097,MT,7,130151,25,25054,27035,SOYBEAN OIL,BOL,Bolivia,25.054,2015,7
2015,10,15079011,21,097,MT,7,250151,74,73040,56706,SOYBEAN OIL,BOL,Bolivia,73.04,2015,10
2015,10,15079011,21,589,MT,7,230154,54,53024,50080,SOYBEAN OIL,PER,Peru,53.024,2015,10
2015,7,15079011,21,589,MT,2,250100,447,447390,459000,SOYBEAN OIL,PER,Peru,447.39,2015,7
2015,12,15079090,21,845,SP,7,1015500,0,55,149,SOYBEAN OIL,URY,Uruguay,0.055,2015,12
2015,12,15079011,21,331,MG,1,817800,7,6512,11411,SOYBEAN OIL,GNQ,Equatorial Guinea,6.512,2015,12
2015,9,15079011,21,317,GO,1,927800,61,61475,58183,SOYBEAN OIL,GTM,Guatemala,61.475,2015,9
2015,2,15079011,21,589,MT,7,230154,102,101906,101885,SOYBEAN OIL,PER,Peru,101.906,2015,2
2015,12,15079011,21,845,GO,7,1010252,75,75162,65863,SOYBEAN OIL,URY,Uruguay,75.162,2015,12
2015,9,15079090,21,573,SP,1,817800,21,20650,11151,SOYBEAN OIL,NLD,Netherlands,20.65,2015,9
2015,4,15079011,21,586,GO,7,145300,125,125270,108105,SOYBEAN OIL,PRY,Paraguay,125.27,2015,4
2015,6,15079011,21,845,GO,7,1015500,125,125270,112191,SOYBEAN OIL,URY,Uruguay,125.27,2015,6
2015,11,15079011,21,586,GO,7,910600,100,99908,88378,SOYBEAN OIL,PRY,Paraguay,99.908,2015,11
2015,5,15079011,21,337,GO,1,927800,25,24855,24150,SOYBEAN OIL,GUY,Guyana,24.855,2015,5
2015,9,15079011,21,589,MT,1,927800,510,509528,468914,SOYBEAN OIL,PER,Peru,509.528,2015,9
2015,5,15079011,21,586,MT,7,145300,260,259850,231227,SOYBEAN OIL,PRY,Paraguay,259.85,2015,5
2015,7,15079011,21,097,MT,9,250151,861,862875,838203,SOYBEAN OIL,BOL,Bolivia,862.875,2015,7
2015,12,15079019,21,040,PR,1,817800,9,8645,10245,SOYBEAN OIL,AGO,Angola,8.645,2015,12
2015,9,15079011,21,815,SP,1,817800,9,9240,11666,SOYBEAN OIL,TTO,Trinidad and Tobago,9.24,2015,9
2015,6,15079011,21,337,GO,1,927800,23,23314,22465,SOYBEAN OIL,GUY,Guyana,23.314,2015,6
2015,3,15079011,21,043,SP,1,817800,15,15434,19659,SOYBEAN OIL,ATG,Antigua and Barbuda,15.434,2015,3
2015,7,15079019,21,097,MS,7,145200,1,1200,1346,SOYBEAN OIL,BOL,Bolivia,1.2,2015,7
2015,7,15079011,21,845,GO,7,1010252,525,526131,500926,SOYBEAN OIL,URY,Uruguay,526.131,2015,7
2015,9,15079011,21,770,MT,1,927800,25,24855,22935,SOYBEAN OIL,SUR,Suriname,24.855,2015,9
2015,9,15079019,21,199,PR,1,917800,5000,5000000,3464763,SOYBEAN OIL,CUB,Cuba,5000.0,2015,9
2015,4,15079011,21,097,MT,9,250151,396,405280,448999,SOYBEAN OIL,BOL,Bolivia,405.28,2015,4
2015,12,15079011,21,097,MT,7,230151,68,68060,64076,SOYBEAN OIL,BOL,Bolivia,68.06,2015,12
2015,6,15079011,21,589,GO,1,817800,348,347970,371700,SOYBEAN OIL,PER,Peru,347.97,2015,6
2015,9,15079011,21,845,GO,7,1015500,175,175378,150974,SOYBEAN OIL,URY,Uruguay,175.378,2015,9
2015,7,15079011,21,589,GO,1,927800,323,323115,343050,SOYBEAN OIL,PER,Peru,323.115,2015,7
2015,9,15079011,21,845,SP,7,1010252,100,101628,94059,SOYBEAN OIL,URY,Uruguay,101.628,2015,9
2015,1,15079011,21,770,MT,1,927800,75,74565,81462,SOYBEAN OIL,SUR,Suriname,74.565,2015,1
2015,9,15079011,21,097,MT,7,145200,375,370180,296240,SOYBEAN OIL,BOL,Bolivia,370.18,2015,9
2015,6,15079011,21,097,SP,9,250151,3,3320,3371,SOYBEAN OIL,BOL,Bolivia,3.32,2015,6
2015,5,15079011,21,770,SP,1,817800,24,24112,25605,SOYBEAN OIL,SUR,Suriname,24.112,2015,5
2015,12,15079019,21,199,PR,1,917800,7500,7500000,5060066,SOYBEAN OIL,CUB,Cuba,7500.0,2015,12
2015,10,15079011,21,687,GO,1,927800,25,24855,22805,SOYBEAN OIL,SLV,El Salvador,24.855,2015,10
2015,2,15079019,21,235,SP,1,817800,2,1606,2262,SOYBEAN OIL,DMA,Dominica Island,1.606,2015,2
2015,10,15079011,21,589,MT,1,927800,421,422535,396610,SOYBEAN OIL,PER,Peru,422.535,2015,10
2015,2,15079011,21,317,MT,1,927800,25,24855,25911,SOYBEAN OIL,GTM,Guatemala,24.855,2015,2
2015,9,15079011,21,337,PR,1,817800,50,49740,46500,SOYBEAN OIL,GUY,Guyana,49.74,2015,9
2015,3,15079011,21,580,GO,1,927800,25,24855,24852,SOYBEAN OIL,PAN,Panama,24.855,2015,3
2015,8,15079011,21,770,MT,1,817800,51,51408,48384,SOYBEAN OIL,SUR,Suriname,51.408,2015,8
2015,8,15079011,21,586,MT,7,910600,100,100216,80315,SOYBEAN OIL,PRY,Paraguay,100.216,2015,8
2015,8,15079011,21,589,GO,1,927800,373,372825,373950,SOYBEAN OIL,PER,Peru,372.825,2015,8
2015,4,15079019,21,199,MT,1,917800,7600,7600000,6346000,SOYBEAN OIL,CUB,Cuba,7600.0,2015,4
2015,8,15079011,21,647,MT,1,927800,16,15808,15497,SOYBEAN OIL,DOM,Dominican Republic,15.808,2015,8
2015,6,15079019,21,845,SP,7,1010252,1,662,808,SOYBEAN OIL,URY,Uruguay,0.662,2015,6
2015,11,15079011,21,586,MT,7,910600,275,275593,641709,SOYBEAN OIL,PRY,Paraguay,275.593,2015,11
2015,3,15079011,21,097,MT,9,250151,388,391113,414824,SOYBEAN OIL,BOL,Bolivia,391.113,2015,3
2015,6,15079011,21,097,RJ,9,250151,2,1660,1839,SOYBEAN OIL,BOL,Bolivia,1.66,2015,6
2015,7,15079011,21,586,MT,7,145300,408,408714,354930,SOYBEAN OIL,PRY,Paraguay,408.714,2015,7
2015,9,15079011,21,097,MT,9,250151,220,223263,188647,SOYBEAN OIL,BOL,Bolivia,223.263,2015,9
2015,9,15079011,21,705,SP,1,817800,11,11040,12509,SOYBEAN OIL,VCT,Saint Vicent and the Granadines,11.04,2015,9
2015,11,15079011,21,097,MT,9,250151,374,380362,372698,SOYBEAN OIL,BOL,Bolivia,380.362,2015,11
2015,1,15079090,21,589,SP,1,817800,1,1362,4336,SOYBEAN OIL,PER,Peru,1.362,2015,1
2015,10,15079011,21,337,GO,1,927800,25,24855,24000,SOYBEAN OIL,GUY,Guyana,24.855,2015,10
2015,11,15079011,21,317,MT,1,927800,25,24855,24688,SOYBEAN OIL,GTM,Guatemala,24.855,2015,11
2015,1,15079011,21,580,SP,1,817800,17,17112,20986,SOYBEAN OIL,PAN,Panama,17.112,2015,1
2015,12,15079011,21,589,MT,1,817800,75,74565,66150,SOYBEAN OIL,PER,Peru,74.565,2015,12
2015,11,15079011,21,845,GO,7,1010252,300,300645,253533,SOYBEAN OIL,URY,Uruguay,300.645,2015,11
2015,11,15079011,21,715,GO,1,927800,16,15808,15085,SOYBEAN OIL,LCA,Saint Lucia,15.808,2015,11
2015,11,15079011,21,580,MT,1,927800,25,24855,22330,SOYBEAN OIL,PAN,Panama,24.855,2015,11
2015,3,15079011,21,586,MT,7,910600,175,175378,155561,SOYBEAN OIL,PRY,Paraguay,175.378,2015,3
2015,2,15079019,21,845,SP,7,1010252,2,2650,3396,SOYBEAN OIL,URY,Uruguay,2.65,2015,2
2015,8,15079011,21,845,SP,7,1015500,25,25054,22136,SOYBEAN OIL,URY,Uruguay,25.054,2015,8
2015,5,15079011,21,097,MT,9,250151,527,529680,575145,SOYBEAN OIL,BOL,Bolivia,529.68,2015,5
2015,4,15079011,21,589,MT,7,230154,108,106048,105920,SOYBEAN OIL,PER,Peru,106.048,2015,4
2015,5,15079011,21,158,GO,1,927700,249,248550,225200,SOYBEAN OIL,CHL,Chile,248.55,2015,5
2015,6,15079011,21,097,MT,9,250151,455,455920,481819,SOYBEAN OIL,BOL,Bolivia,455.92,2015,6
2015,6,15079019,21,845,MT,7,1015500,224,224000,183008,SOYBEAN OIL,URY,Uruguay,224.0,2015,6
2015,12,15079011,21,040,PR,1,817800,149,147661,169344,SOYBEAN OIL,AGO,Angola,147.661,2015,12
2015,9,15079011,21,097,MT,7,230151,34,34030,28781,SOYBEAN OIL,BOL,Bolivia,34.03,2015,9
2015,7,15079011,21,158,GO,1,927700,870,869925,811193,SOYBEAN OIL,CHL,Chile,869.925,2015,7
2015,1,15079011,21,715,SP,1,817800,17,17332,23125,SOYBEAN OIL,LCA,Saint Lucia,17.332,2015,1
2015,7,15079011,21,097,MT,7,145200,166,166000,151128,SOYBEAN OIL,BOL,Bolivia,166.0,2015,7
2015,9,15079011,21,127,SP,1,817800,19,18878,16975,SOYBEAN OIL,CPV,Cape Verde,18.878,2015,9
2015,11,15079011,21,097,MT,7,145200,375,371840,336411,SOYBEAN OIL,BOL,Bolivia,371.84,2015,11
2015,1,15079011,21,770,GO,1,927800,50,49710,56660,SOYBEAN OIL,SUR,Suriname,49.71,2015,1
2015,1,15079011,21,586,MT,7,145300,27,26512,26372,SOYBEAN OIL,PRY,Paraguay,26.512,2015,1
2015,9,15079011,21,815,GO,1,927800,25,24855,22588,SOYBEAN OIL,TTO,Trinidad and Tobago,24.855,2015,9
2015,11,15079011,21,040,MT,1,927800,323,323115,303810,SOYBEAN OIL,AGO,Angola,323.115,2015,11
2015,5,15079011,21,097,MT,7,145200,207,205840,206841,SOYBEAN OIL,BOL,Bolivia,205.84,2015,5
2015,10,15079011,21,196,GO,1,927800,25,24855,24070,SOYBEAN OIL,CRI,Costa Rica,24.855,2015,10
2015,7,15079011,21,586,MT,7,910600,275,275594,242161,SOYBEAN OIL,PRY,Paraguay,275.594,2015,7
2015,12,15079090,21,399,PR,4,817600,0,180,421,SOYBEAN OIL,JPN,Japan,0.18,2015,12
2015,8,15079011,21,097,MT,7,145200,348,345220,290151,SOYBEAN OIL,BOL,Bolivia,345.22,2015,8
2015,2,15079011,21,815,SP,1,817800,25,24966,32821,SOYBEAN OIL,TTO,Trinidad and Tobago,24.966,2015,2
2015,8,15079011,21,845,GO,7,1010252,350,350754,306391,SOYBEAN OIL,URY,Uruguay,350.754,2015,8
2015,4,15079011,21,169,GO,1,927800,198,198840,194400,SOYBEAN OIL,COL,Colombia,198.84,2015,4
2015,8,15079011,21,586,MS,7,145300,58,57960,45515,SOYBEAN OIL,PRY,Paraguay,57.96,2015,8
2015,4,15079011,21,586,GO,7,910600,125,125315,111594,SOYBEAN OIL,PRY,Paraguay,125.315,2015,4
2015,4,15079011,21,249,SP,1,717600,0,360,420,SOYBEAN OIL,USA,United States,0.36,2015,4
2015,4,15079011,21,770,SP,1,817800,24,24494,27427,SOYBEAN OIL,SUR,Suriname,24.494,2015,4
2015,1,15079011,21,097,MT,7,230151,170,170444,190439,SOYBEAN OIL,BOL,Bolivia,170.444,2015,1
2015,11,15079011,21,589,MT,7,230154,108,106048,100640,SOYBEAN OIL,PER,Peru,106.048,2015,11
2015,5,15079019,21,845,MT,7,1015500,336,336000,272580,SOYBEAN OIL,URY,Uruguay,336.0,2015,5
2015,1,15079011,21,158,GO,1,927700,448,447987,434616,SOYBEAN OIL,CHL,Chile,447.987,2015,1
2015,10,15079011,21,586,SP,7,910600,1,1325,1310,SOYBEAN OIL,PRY,Paraguay,1.325,2015,10
2015,5,15079090,21,158,SP,1,817800,0,40,129,SOYBEAN OIL,CHL,Chile,0.04,2015,5
2015,5,15079011,21,845,GO,7,1015500,125,125270,113611,SOYBEAN OIL,URY,Uruguay,125.27,2015,5
2015,11,15079019,21,069,MG,1,917800,1010,1009815,760492,SOYBEAN OIL,AUS,Australia,1009.815,2015,11
2015,7,15079011,21,337,GO,1,927800,25,24855,25660,SOYBEAN OIL,GUY,Guyana,24.855,2015,7
2015,9,15079019,21,351,PR,1,917800,5000,5000000,3504750,SOYBEAN OIL,HKG,Hong Kong,5000.0,2015,9
2015,9,15079011,21,097,GO,9,250151,0,332,308,SOYBEAN OIL,BOL,Bolivia,0.332,2015,9
2015,7,15079011,21,043,GO,1,927800,25,24855,27200,SOYBEAN OIL,ATG,Antigua and Barbuda,24.855,2015,7
2015,9,15079011,21,586,MT,7,145300,156,155708,120994,SOYBEAN OIL,PRY,Paraguay,155.708,2015,9
2015,7,15079019,21,845,SP,7,1010252,1,662,784,SOYBEAN OIL,URY,Uruguay,0.662,2015,7
2015,12,15079011,21,317,GO,1,927800,66,65766,63722,SOYBEAN OIL,GTM,Guatemala,65.766,2015,12
2015,6,15079011,21,580,GO,1,927800,11,11185,11980,SOYBEAN OIL,PAN,Panama,11.185,2015,6
2015,10,15079011,21,521,GO,1,927800,18,18227,15603,SOYBEAN OIL,NIC,Nicaragua,18.227,2015,10
2015,10,15079011,21,158,GO,1,927700,373,372825,325745,SOYBEAN OIL,CHL,Chile,372.825,2015,10
2015,12,15079019,21,845,SP,7,1010252,3,1986,1890,SOYBEAN OIL,URY,Uruguay,1.986,2015,12
2015,3,15079011,21,589,MT,7,230154,54,53024,53120,SOYBEAN OIL,PER,Peru,53.024,2015,3
2015,2,15079011,21,586,MT,7,145300,252,251998,234006,SOYBEAN OIL,PRY,Paraguay,251.998,2015,2
2015,4,15079011,21,586,MT,7,145300,150,150324,134898,SOYBEAN OIL,PRY,Paraguay,150.324,2015,4
2015,2,15079011,21,589,GO,1,927800,224,223695,243000,SOYBEAN OIL,PER,Peru,223.695,2015,2
2015,6,15079011,21,097,MT,7,250151,148,146080,155806,SOYBEAN OIL,BOL,Bolivia,146.08,2015,6
2015,10,15079011,21,317,GO,1,927800,47,46562,46000,SOYBEAN OIL,GTM,Guatemala,46.562,2015,10
2015,12,15079011,21,337,GO,1,927800,50,49710,46520,SOYBEAN OIL,GUY,Guyana,49.71,2015,12
2015,10,15079011,21,770,MT,1,927800,150,149130,143810,SOYBEAN OIL,SUR,Suriname,149.13,2015,10
2015,7,15079011,21,040,SP,1,717600,5,4500,4294,SOYBEAN OIL,AGO,Angola,4.5,2015,7
2015,10,15079011,21,127,SP,1,817800,38,37905,33463,SOYBEAN OIL,CPV,Cape Verde,37.905,2015,10
2015,11,15079019,21,845,SP,7,1010252,1,662,630,SOYBEAN OIL,URY,Uruguay,0.662,2015,11
2015,3,15079019,21,845,MT,7,1015500,392,392000,342844,SOYBEAN OIL,URY,Uruguay,392.0,2015,3
2015,1,15079011,21,589,MT,7,230154,102,101906,101475,SOYBEAN OIL,PER,Peru,101.906,2015,1
2015,11,15079011,21,845,GO,7,1015500,175,175378,145198,SOYBEAN OIL,URY,Uruguay,175.378,2015,11
2015,11,15079011,21,097,MT,7,250151,137,234890,174339,SOYBEAN OIL,BOL,Bolivia,234.89,2015,11
2015,11,15079011,21,589,MT,1,927800,248,248550,223554,SOYBEAN OIL,PER,Peru,248.55,2015,11
2015,7,15079011,21,589,MT,7,230154,81,79536,81440,SOYBEAN OIL,PER,Peru,79.536,2015,7
2015,5,15079019,21,845,SP,7,1010252,1,662,819,SOYBEAN OIL,URY,Uruguay,0.662,2015,5
2015,5,15079011,21,589,GO,1,927800,90,89478,93150,SOYBEAN OIL,PER,Peru,89.478,2015,5
2015,11,15079011,21,040,GO,1,717600,18,8847,7069,SOYBEAN OIL,AGO,Angola,8.847,2015,11
2015,9,15079011,21,589,GO,1,927800,538,536868,501070,SOYBEAN OIL,PER,Peru,536.868,2015,9
2015,8,15079011,21,043,SC,1,927800,24,24288,28395,SOYBEAN OIL,ATG,Antigua and Barbuda,24.288,2015,8
2015,8,15079019,21,845,MT,7,1015500,400,400000,330480,SOYBEAN OIL,URY,Uruguay,400.0,2015,8
2015,8,15079011,21,770,PR,1,817800,26,25368,23562,SOYBEAN OIL,SUR,Suriname,25.368,2015,8
2015,4,15079011,21,097,MT,7,145200,264,208097,202477,SOYBEAN OIL,BOL,Bolivia,208.097,2015,4
2015,11,15079011,21,169,GO,1,927800,149,149130,136350,SOYBEAN OIL,COL,Colombia,149.13,2015,11
2015,7,15079011,21,589,MT,1,927800,472,472245,487404,SOYBEAN OIL,PER,Peru,472.245,2015,7
2015,7,15079011,21,770,MT,1,817800,54,53000,48384,SOYBEAN OIL,SUR,Suriname,53.0,2015,7
2015,10,15079011,21,845,GO,7,1015500,175,175378,145456,SOYBEAN OIL,URY,Uruguay,175.378,2015,10
2015,3,15079019,21,069,MG,1,917800,1000,1000000,772610,SOYBEAN OIL,AUS,Australia,1000.0,2015,3
2015,7,15079011,21,345,MT,1,927800,25,24855,27042,SOYBEAN OIL,HND,Honduras,24.855,2015,7
2015,6,15079090,21,249,SP,4,817700,0,1,2,SOYBEAN OIL,USA,United States,0.001,2015,6
2015,5,15079011,21,586,MT,7,910600,75,75162,67020,SOYBEAN OIL,PRY,Paraguay,75.162,2015,5
2015,7,15079011,21,715,SP,1,817800,15,15180,19280,SOYBEAN OIL,LCA,Saint Lucia,15.18,2015,7
2015,12,15079011,21,589,MT,7,230154,297,291632,275680,SOYBEAN OIL,PER,Peru,291.632,2015,12
2015,12,15079011,21,249,MG,1,717600,0,360,371,SOYBEAN OIL,USA,United States,0.36,2015,12
2015,4,15079011,21,845,SP,7,1010252,53,52826,44630,SOYBEAN OIL,URY,Uruguay,52.826,2015,4
2015,2,15079011,21,586,MT,7,910600,262,264562,247947,SOYBEAN OIL,PRY,Paraguay,264.562,2015,2
2015,8,15079011,21,586,GO,7,910600,58,57768,50174,SOYBEAN OIL,PRY,Paraguay,57.768,2015,8
2015,4,15079011,21,097,GO,9,250151,2,1660,1948,SOYBEAN OIL,BOL,Bolivia,1.66,2015,4
2015,3,15079011,21,097,MT,7,145200,232,231935,210462,SOYBEAN OIL,BOL,Bolivia,231.935,2015,3
2015,1,15079019,21,337,RR,7,260152,11,10800,10885,SOYBEAN OIL,GUY,Guyana,10.8,2015,1
2015,9,15079011,21,158,GO,1,927700,1493,1491300,1314016,SOYBEAN OIL,CHL,Chile,1491.3,2015,9
2015,5,15079011,21,589,MT,7,230154,162,159072,160000,SOYBEAN OIL,PER,Peru,159.072,2015,5
2015,6,15079011,21,589,MT,1,817800,149,149130,155700,SOYBEAN OIL,PER,Peru,149.13,2015,6
2015,9,15079011,21,069,SC,1,927800,20,20000,15800,SOYBEAN OIL,AUS,Australia,20.0,2015,9
2015,11,15079011,21,196,GO,1,927800,25,24855,24070,SOYBEAN OIL,CRI,Costa Rica,24.855,2015,11
2015,10,15079011,21,337,SP,1,817800,19,19077,18009,SOYBEAN OIL,GUY,Guyana,19.077,2015,10
2015,7,15079011,21,845,GO,7,1015500,200,200432,183333,SOYBEAN OIL,URY,Uruguay,200.432,2015,7
2015,10,15079011,21,589,SC,1,927800,12,12144,12430,SOYBEAN OIL,PER,Peru,12.144,2015,10
2015,9,15079011,21,589,MT,7,230154,54,53024,49600,SOYBEAN OIL,PER,Peru,53.024,2015,9
2015,9,15079090,21,589,SP,1,817800,2,1680,5600,SOYBEAN OIL,PER,Peru,1.68,2015,9
2015,8,15079011,21,097,MT,9,250151,156,151704,134763,SOYBEAN OIL,BOL,Bolivia,151.704,2015,8
2015,4,15079019,21,705,SP,1,817800,4,4322,5320,SOYBEAN OIL,VCT,Saint Vicent and the Granadines,4.322,2015,4
2015,5,15079011,21,770,GO,1,927800,150,149130,145910,SOYBEAN OIL,SUR,Suriname,149.13,2015,5
2015,6,15079011,21,586,PR,7,910600,25,24870,23250,SOYBEAN OIL,PRY,Paraguay,24.87,2015,6
2015,1,15079011,21,043,SP,1,817800,17,17388,22991,SOYBEAN OIL,ATG,Antigua and Barbuda,17.388,2015,1
2015,5,15079011,21,586,GO,7,910600,275,275639,251404,SOYBEAN OIL,PRY,Paraguay,275.639,2015,5
2015,7,15079011,21,097,MT,7,230151,34,34030,33958,SOYBEAN OIL,BOL,Bolivia,34.03,2015,7
2015,1,15079011,21,589,GO,1,927800,671,671085,725193,SOYBEAN OIL,PER,Peru,671.085,2015,1
2015,12,15079011,21,770,MT,1,927800,50,49710,45860,SOYBEAN OIL,SUR,Suriname,49.71,2015,12
2015,3,15079011,21,589,MT,1,927800,149,149130,155700,SOYBEAN OIL,PER,Peru,149.13,2015,3
2015,12,15079011,21,586,MT,7,910600,625,626350,522545,SOYBEAN OIL,PRY,Paraguay,626.35,2015,12
2015,6,15079011,21,589,MT,7,230154,108,106048,108480,SOYBEAN OIL,PER,Peru,106.048,2015,6
2015,11,15079011,21,815,SP,1,817800,27,26783,33659,SOYBEAN OIL,TTO,Trinidad and Tobago,26.783,2015,11
2015,12,15079011,21,097,MT,9,250151,305,310458,301551,SOYBEAN OIL,BOL,Bolivia,310.458,2015,12
2015,10,15079011,21,043,MT,1,927800,25,24855,25900,SOYBEAN OIL,ATG,Antigua and Barbuda,24.855,2015,10
2015,9,15079011,21,580,MT,1,927800,25,24855,24463,SOYBEAN OIL,PAN,Panama,24.855,2015,9
2015,8,15079011,21,580,SP,1,817800,19,19011,22077,SOYBEAN OIL,PAN,Panama,19.011,2015,8
2015,8,15079011,21,069,SC,1,927800,23,22650,19424,SOYBEAN OIL,AUS,Australia,22.65,2015,8
2015,8,15079011,21,040,GO,1,717600,4,4480,3279,SOYBEAN OIL,AGO,Angola,4.48,2015,8
