CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,commodity,country_code,country,mts,year,month,date
2010,2,23040090,21,245,PR,1,917800,1500,1500000,518355,SOYBEAN MEAL,ESP,Spain,1500.0,2010,2,2010-02-01
2010,12,23040090,21,573,SC,1,927700,9906,9905644,3914413,SOYBEAN MEAL,NLD,Netherlands,9905.644,2010,12,2010-12-01
2010,4,23040090,21,275,RS,1,927700,4500,4500000,1260000,SOYBEAN MEAL,FRA,France,4500.0,2010,4,2010-04-01
2010,9,23040090,21,190,MT,1,917800,2649,2648227,923773,SOYBEAN MEAL,KOR,South Korea,2648.227,2010,9,2010-09-01
2010,9,23040090,21,372,RS,1,917800,320,319800,96589,SOYBEAN MEAL,IRN,Iran,319.8,2010,9,2010-09-01
2010,9,23040090,21,375,MT,1,227600,16261,16260916,6894954,SOYBEAN MEAL,IRL,Ireland,16260.916,2010,9,2010-09-01
2010,4,23040090,21,372,RS,1,917800,3000,3000000,968910,SOYBEAN MEAL,IRN,Iran,3000.0,2010,4,2010-04-01
2010,9,23040090,21,573,SP,1,917800,7563,7562810,2476820,SOYBEAN MEAL,NLD,Netherlands,7562.81,2010,9,2010-09-01
2010,10,23040090,21,573,MT,1,817800,40961,40960975,16060766,SOYBEAN MEAL,NLD,Netherlands,40960.975,2010,10,2010-10-01
2010,5,23040090,21,301,RS,1,1017700,13860,13860000,3821386,SOYBEAN MEAL,GRC,Greece,13860.0,2010,5,2010-05-01
2010,7,23040090,21,190,MT,1,817800,42268,42267300,13119230,SOYBEAN MEAL,KOR,South Korea,42267.3,2010,7,2010-07-01
2010,5,23040090,21,365,RS,1,1017700,58199,58198510,18359884,SOYBEAN MEAL,IDN,Indonesia,58198.51,2010,5,2010-05-01
2010,10,23040090,21,858,MT,1,817800,57686,57685940,20316180,SOYBEAN MEAL,VNM,Vietnam,57685.94,2010,10,2010-10-01
2010,12,23040090,21,190,PR,1,917800,26181,26179197,10865827,SOYBEAN MEAL,KOR,South Korea,26179.197,2010,12,2010-12-01
2010,8,23040090,21,399,GO,1,917800,1173,1173350,372492,SOYBEAN MEAL,JPN,Japan,1173.35,2010,8,2010-08-01
2010,6,23040090,21,399,MT,1,817800,27500,27500000,8236249,SOYBEAN MEAL,JPN,Japan,27500.0,2010,6,2010-06-01
2010,11,23040090,21,375,MT,1,227600,14617,14617293,6775846,SOYBEAN MEAL,IRL,Ireland,14617.293,2010,11,2010-11-01
2010,8,23040090,21,573,RS,1,1017700,40872,40871502,12353952,SOYBEAN MEAL,NLD,Netherlands,40871.502,2010,8,2010-08-01
2010,12,23040090,21,365,RS,1,1017700,14351,14351036,6095316,SOYBEAN MEAL,IDN,Indonesia,14351.036,2010,12,2010-12-01
2010,7,23040090,21,275,PR,1,917800,43844,43843805,13735142,SOYBEAN MEAL,FRA,France,43843.805,2010,7,2010-07-01
2010,10,23040090,21,245,MT,1,917800,4500,4500000,1671300,SOYBEAN MEAL,ESP,Spain,4500.0,2010,10,2010-10-01
2010,10,23040090,21,023,PR,1,917800,48438,48438115,17893315,SOYBEAN MEAL,DEU,Germany,48438.115,2010,10,2010-10-01
2010,10,23040090,21,573,GO,1,917800,7386,7385615,2538292,SOYBEAN MEAL,NLD,Netherlands,7385.615,2010,10,2010-10-01
2010,11,23040090,21,603,MT,1,817800,14659,14659160,6064348,SOYBEAN MEAL,POL,Poland,14659.16,2010,11,2010-11-01
2010,5,23040090,21,365,MT,1,917800,452,451560,159220,SOYBEAN MEAL,IDN,Indonesia,451.56,2010,5,2010-05-01
2010,12,23040090,21,053,MT,1,817800,8925,8925000,3453529,SOYBEAN MEAL,SAU,Saudi Arabia,8925.0,2010,12,2010-12-01
2010,6,23040090,21,573,MT,1,727600,32421,32421265,10616142,SOYBEAN MEAL,NLD,Netherlands,32421.265,2010,6,2010-06-01
2010,1,23040090,21,573,RS,1,917800,7800,7800000,3016356,SOYBEAN MEAL,NLD,Netherlands,7800.0,2010,1,2010-01-01
2010,5,23040090,21,190,MG,1,917800,2171,2170640,690572,SOYBEAN MEAL,KOR,South Korea,2170.64,2010,5,2010-05-01
2010,6,23040090,21,195,PR,1,927700,17286,17284983,5237350,SOYBEAN MEAL,HRV,Croatia,17284.983,2010,6,2010-06-01
2010,3,23040090,21,275,MG,1,917800,327,327287,93909,SOYBEAN MEAL,FRA,France,327.287,2010,3,2010-03-01
