Commodity,WeekEnding,WeekNumber,MonthNumber,MarketYear,Country,Weekly_Exports,Accum_Exports,CMY_Outstanding_Sales,CMY_Gross_Sales,CMY_Net_Sales,CMY_Total_Commitments,NMY_Outstanding_Sales,NMY_Net_Sales,Unit_Desc
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,THAILAND,0,368396,0,0,-3000,368396,116000,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,VIETNAM,0,315327,19798,3800,3800,335125,275000,180000,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,MALAYSIA,0,20242,1553,0,0,21795,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,SINGAPORE,0,521,0,0,0,521,700,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,INDONESIA,0,30226,600,0,0,30826,86023,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,PHILIPPINES,2245,1206942,100438,4500,4500,1307380,713450,50000,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,"CHINA, PEOPLES REPUBLIC OF",0,313,1500,0,0,1813,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,"KOREA, REPUBLIC OF",0,187408,22,0,0,187430,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,HONG KONG,163,7535,287,4,3,7822,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,TAIWAN,0,2635,0,0,0,2635,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,JAPAN,1855,182207,8838,53,53,191045,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,PAPUA NEW GUINEA,1000,9681,8500,0,0,18181,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,"OTHER PACIFIC ISLANDS, NEC",0,7837,3700,0,0,11537,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,MOROCCO,5496,151483,15000,496,496,166483,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,ALGERIA,0,10550,0,0,0,10550,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,EGYPT,0,201043,0,0,0,201043,54000,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,GHANA,0,11275,0,0,0,11275,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,NIGERIA,0,450,0,0,0,450,0,0,1
SOYBEANCAKE&MEAL,2014-07-24,43,10-J,2014,UNKNOWN,0,0,94560,0,-1088,94560,1825106,263144,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,CANADA,13998,867350,85095,8346,7225,952445,73517,5815,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,MEXICO,14176,1129767,226964,9419,9419,1356731,181163,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,GUATEMALA,6138,255463,38426,0,4238,293889,36300,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,EL SALVADOR,5185,136756,7600,0,5185,144356,21300,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,HONDURAS,0,158499,4460,250,250,162959,21800,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,NICARAGUA,3990,49850,7106,728,-381,56956,27306,635,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,COSTA RICA,0,36491,10101,0,0,46592,4732,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,PANAMA,10496,144433,11635,496,496,156068,33800,13800,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,CUBA,0,142625,0,0,0,142625,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,JAMAICA,0,82468,18000,0,0,100468,20000,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,HAITI,0,2000,0,0,0,2000,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,DOMINICAN REPUBLIC,5560,332620,32230,7760,7760,364850,42000,14600,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,LEEWARD-WINDWARD ISLANDS,0,3195,400,0,0,3595,700,700,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,TRINIDAD AND TOBAGO,0,43307,8100,2000,2000,51407,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,FRENCH WEST INDIES,0,3400,0,0,0,3400,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,COLOMBIA,0,311487,0,0,0,311487,10900,10900,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,VENEZUELA,0,767598,30244,25544,25544,797842,15000,15000,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,GUYANA,0,12195,0,0,0,12195,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,SURINAM,0,3705,0,0,0,3705,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,ECUADOR,0,313741,0,0,0,313741,54300,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,ARGENTINA,0,57,0,0,0,57,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,DENMARK,0,223223,0,0,0,223223,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,UNITED KINGDOM,0,42555,0,0,0,42555,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,IRELAND,0,93631,86000,86000,86000,179631,86000,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,BELGIUM-LUXEMBOURG,1260,26701,5274,3720,3720,31975,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,FRANCE,0,174466,0,0,0,174466,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,GERMANY,0,66470,0,0,0,66470,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,CZECH REPUBLIC,0,84,0,0,0,84,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,SLOVAKIA,40,946,80,40,40,1026,80,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,LATVIA,0,55922,0,0,0,55922,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,POLAND,0,189189,0,0,0,189189,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,RUSSIAN FEDERATION,0,46200,0,0,0,46200,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,SPAIN,0,221759,0,0,0,221759,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,PORTUGAL,0,25500,24500,0,0,50000,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,ITALY,0,190123,0,0,0,190123,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,GREECE,0,22785,0,0,0,22785,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,TURKEY,0,253382,0,0,0,253382,25500,25500,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,SYRIA,0,29600,0,0,0,29600,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,ISRAEL,0,30333,0,0,0,30333,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,SAUDI ARABIA,987,81530,11084,0,0,92614,24000,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,BANGLADESH,5308,36312,9140,2135,2135,45452,1000,1000,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,SRI LANKA,1399,30912,13803,4088,4088,44715,2601,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,BURMA,0,3293,300,0,0,3593,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,THAILAND,0,368396,0,0,0,368396,116000,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,VIETNAM,400,315727,20498,1100,1100,336225,275300,300,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,MALAYSIA,0,20242,1553,0,0,21795,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,SINGAPORE,0,521,0,0,0,521,700,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,INDONESIA,0,30226,600,0,0,30826,86023,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,PHILIPPINES,2677,1209619,98861,1100,1100,1308480,754450,41000,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,"CHINA, PEOPLES REPUBLIC OF",1322,1635,178,0,0,1813,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,"KOREA, REPUBLIC OF",0,187408,22,0,0,187430,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,HONG KONG,121,7656,320,214,154,7976,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,TAIWAN,0,2635,1250,1250,1250,3885,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,JAPAN,6416,188623,9867,1495,7445,198490,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,PAPUA NEW GUINEA,0,9681,8500,0,0,18181,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,"OTHER PACIFIC ISLANDS, NEC",1200,9037,2500,0,0,11537,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,MOROCCO,0,151483,15000,0,0,166483,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,ALGERIA,0,10550,0,0,0,10550,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,EGYPT,0,201043,50000,50000,50000,251043,54000,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,GHANA,0,11275,0,0,0,11275,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,NIGERIA,0,450,0,0,0,450,0,0,1
SOYBEANCAKE&MEAL,2014-07-31,44,10-J,2014,UNKNOWN,0,0,127917,49320,33357,127917,2174884,349778,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,CANADA,18808,886158,85428,19141,19141,971586,75707,2190,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,MEXICO,38684,1168451,189783,1844,1503,1358234,258087,76924,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,GUATEMALA,18867,274330,14559,900,-5000,288889,36300,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,EL SALVADOR,5900,142656,7600,0,5900,150256,21300,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,HONDURAS,0,158499,4660,200,200,163159,21800,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,NICARAGUA,0,49850,7106,0,0,56956,27306,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,COSTA RICA,4829,41320,5187,0,-85,46507,4732,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,PANAMA,0,144433,11635,0,0,156068,33800,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,CUBA,0,142625,0,0,0,142625,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,JAMAICA,0,82468,18000,0,0,100468,20000,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,HAITI,0,2000,0,0,0,2000,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,DOMINICAN REPUBLIC,0,332620,43230,11000,11000,375850,42000,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,LEEWARD-WINDWARD ISLANDS,400,3595,0,0,0,3595,700,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,TRINIDAD AND TOBAGO,0,43307,8100,0,0,51407,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,FRENCH WEST INDIES,0,3400,0,0,0,3400,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,COLOMBIA,0,311487,0,0,0,311487,10900,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,VENEZUELA,21544,789142,10700,2000,2000,799842,15000,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,GUYANA,0,12195,0,0,0,12195,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,SURINAM,0,3705,0,0,0,3705,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,ECUADOR,0,313741,0,0,0,313741,54300,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,ARGENTINA,0,57,0,0,0,57,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,DENMARK,0,223223,0,0,0,223223,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,UNITED KINGDOM,0,42555,0,0,0,42555,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,IRELAND,0,93631,0,0,-86000,93631,90000,4000,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,BELGIUM-LUXEMBOURG,23,26724,5251,0,0,31975,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,FRANCE,0,174466,0,0,0,174466,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,GERMANY,0,66470,0,0,0,66470,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,CZECH REPUBLIC,0,84,0,0,0,84,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,SLOVAKIA,0,946,80,0,0,1026,80,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,LATVIA,0,55922,0,0,0,55922,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,POLAND,0,189189,0,0,0,189189,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,RUSSIAN FEDERATION,0,46200,0,0,0,46200,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,SPAIN,0,221759,40000,0,40000,261759,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,PORTUGAL,0,25500,24500,0,0,50000,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,ITALY,0,190123,0,0,0,190123,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,GREECE,0,22785,0,0,0,22785,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,TURKEY,0,253382,0,0,0,253382,25500,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,SYRIA,0,29600,0,0,0,29600,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,ISRAEL,0,30333,0,0,0,30333,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,SAUDI ARABIA,1492,83022,9592,0,0,92614,24000,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,BANGLADESH,2136,38448,7244,240,240,45692,1000,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,SRI LANKA,1472,32384,18538,6221,6207,50922,2601,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,BURMA,0,3293,575,275,275,3868,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,THAILAND,0,368396,0,0,0,368396,116000,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,VIETNAM,0,315727,26548,6050,6050,342275,275000,-300,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,MALAYSIA,0,20242,1553,0,0,21795,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,SINGAPORE,0,521,0,0,0,521,700,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,INDONESIA,0,30226,600,0,0,30826,131023,45000,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,PHILIPPINES,1399,1211018,99062,1600,1600,1310080,804450,50000,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,"CHINA, PEOPLES REPUBLIC OF",178,1813,0,0,0,1813,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,"KOREA, REPUBLIC OF",0,187408,22,0,0,187430,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,HONG KONG,176,7832,520,380,376,8352,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,TAIWAN,0,2635,1250,0,0,3885,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,JAPAN,1291,189914,9700,1124,1124,199614,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,PAPUA NEW GUINEA,0,9681,8500,0,0,18181,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,"OTHER PACIFIC ISLANDS, NEC",0,9037,2500,0,0,11537,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,MOROCCO,18758,170241,0,3758,3758,170241,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,ALGERIA,0,10550,0,0,0,10550,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,EGYPT,0,201043,50000,0,0,251043,54000,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,GHANA,0,11275,0,0,0,11275,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,NIGERIA,0,450,0,0,0,450,0,0,1
SOYBEANCAKE&MEAL,2014-08-07,45,11-A,2014,UNKNOWN,0,0,87917,0,-40000,87917,2148884,-26000,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,CANADA,19607,905765,88971,23150,23150,994736,77252,1545,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,MEXICO,14566,1183017,201268,26051,26051,1384285,258781,694,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,GUATEMALA,0,274330,14425,0,-134,288755,36300,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,EL SALVADOR,3804,146460,8342,4546,4546,154802,38952,17652,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,HONDURAS,0,158499,4660,0,0,163159,21800,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,NICARAGUA,0,49850,7044,0,-62,56894,27306,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,COSTA RICA,0,41320,5187,0,0,46507,4734,2,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,PANAMA,0,144433,11635,0,0,156068,33800,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,CUBA,0,142625,0,0,0,142625,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,JAMAICA,1978,84446,20000,4000,3978,104446,20000,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,HAITI,0,2000,0,0,0,2000,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,DOMINICAN REPUBLIC,0,332620,43230,0,0,375850,42000,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,LEEWARD-WINDWARD ISLANDS,0,3595,0,0,0,3595,700,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,TRINIDAD AND TOBAGO,0,43307,8100,0,0,51407,3300,3300,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,FRENCH WEST INDIES,0,3400,0,0,0,3400,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,COLOMBIA,0,311487,0,0,0,311487,41400,30500,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,VENEZUELA,2000,791142,8700,0,0,799842,15000,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,GUYANA,0,12195,0,0,0,12195,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,SURINAM,0,3705,0,0,0,3705,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,ECUADOR,0,313741,0,0,0,313741,54300,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,PERU,0,0,0,0,0,0,6400,6400,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,ARGENTINA,0,57,0,0,0,57,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,DENMARK,0,223223,0,0,0,223223,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,UNITED KINGDOM,0,42555,0,0,0,42555,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,IRELAND,0,93631,0,0,0,93631,90000,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,BELGIUM-LUXEMBOURG,443,27167,4808,0,0,31975,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,FRANCE,0,174466,0,0,0,174466,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,GERMANY,0,66470,0,0,0,66470,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,CZECH REPUBLIC,0,84,0,0,0,84,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,SLOVAKIA,40,986,40,0,0,1026,80,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,LATVIA,0,55922,0,0,0,55922,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,POLAND,0,189189,0,0,0,189189,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,RUSSIAN FEDERATION,0,46200,0,0,0,46200,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,SPAIN,0,221759,40000,0,0,261759,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,PORTUGAL,0,25500,24500,0,0,50000,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,ITALY,0,190123,0,0,0,190123,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,GREECE,0,22785,0,0,0,22785,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,TURKEY,0,253382,0,0,0,253382,25500,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,SYRIA,0,29600,0,0,0,29600,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,ISRAEL,0,30333,0,0,0,30333,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,SAUDI ARABIA,1492,84514,8100,0,0,92614,24000,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,BANGLADESH,517,38965,7744,1017,1017,46709,1000,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,SRI LANKA,155,32539,18688,405,305,51227,2601,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,BURMA,316,3609,275,16,16,3884,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,THAILAND,0,368396,0,0,0,368396,116000,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,VIETNAM,0,315727,28648,2100,2100,344375,275000,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,MALAYSIA,0,20242,1553,0,0,21795,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,SINGAPORE,0,521,0,0,0,521,700,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,INDONESIA,0,30226,1100,500,500,31326,131023,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,PHILIPPINES,394,1211412,104968,6300,6300,1316380,804450,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,"CHINA, PEOPLES REPUBLIC OF",0,1813,0,0,0,1813,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,"KOREA, REPUBLIC OF",0,187408,22,0,0,187430,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,HONG KONG,237,8069,773,490,490,8842,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,TAIWAN,0,2635,1250,0,0,3885,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,JAPAN,4698,194612,9710,1708,4708,204322,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,PAPUA NEW GUINEA,100,9781,8400,0,0,18181,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,"OTHER PACIFIC ISLANDS, NEC",0,9037,2500,0,0,11537,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,MOROCCO,0,170241,0,0,0,170241,15000,15000,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,ALGERIA,0,10550,0,0,0,10550,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,EGYPT,0,201043,50000,0,0,251043,54000,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,GHANA,0,11275,0,0,0,11275,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,NIGERIA,0,450,0,0,0,450,0,0,1
SOYBEANCAKE&MEAL,2014-08-14,46,11-A,2014,UNKNOWN,0,0,114736,29819,26819,114736,2152342,3458,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,CANADA,24603,930368,84362,20357,19994,1014730,87919,10667,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,MEXICO,13603,1196620,188237,575,572,1384857,265591,6810,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,GUATEMALA,0,274330,13255,0,-1170,287585,36300,0,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,EL SALVADOR,0,146460,8342,0,0,154802,38952,0,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,HONDURAS,0,158499,6160,1500,1500,164659,21800,0,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,NICARAGUA,3547,53397,7119,3622,3622,60516,30531,3225,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,COSTA RICA,0,41320,5187,0,0,46507,4734,0,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,PANAMA,0,144433,11635,0,0,156068,33800,0,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,CUBA,0,142625,0,0,0,142625,0,0,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,JAMAICA,2099,86545,18000,99,99,104545,20000,0,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,HAITI,0,2000,0,0,0,2000,0,0,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,DOMINICAN REPUBLIC,0,332620,35900,0,-7330,368520,42000,0,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,LEEWARD-WINDWARD ISLANDS,0,3595,0,0,0,3595,1500,800,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,TRINIDAD AND TOBAGO,0,43307,5100,0,-3000,48407,6300,3000,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,FRENCH WEST INDIES,0,3400,0,0,0,3400,0,0,1
SOYBEANCAKE&MEAL,2014-08-21,47,11-A,2014,COLOMBIA,0,311487,0,0,0,311487,41400,0,1
