Commodity,WeekEnding,WeekNumber,MonthNumber,MarketYear,Country,Weekly_Exports,Accum_Exports,CMY_Outstanding_Sales,CMY_Gross_Sales,CMY_Net_Sales,CMY_Total_Commitments,NMY_Outstanding_Sales,NMY_Net_Sales,Unit_Desc
SOYBEANS,2012-03-01,27,07-M,2012,GERMANY,75845,387672,0,75845,75845,387672,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,RUSSIAN FEDERATION,0,30250,0,0,0,30250,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,SPAIN,0,50871,0,0,0,50871,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,PORTUGAL,0,66510,0,0,0,66510,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,ITALY,0,803,0,0,0,803,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,TURKEY,53705,209795,54000,27705,27705,263795,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,SYRIA,0,0,27000,0,0,27000,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,ISRAEL,7912,40900,32000,32000,31912,72900,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,SAUDI ARABIA,72575,146378,0,9575,72575,146378,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,BANGLADESH,0,0,500,0,0,500,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,THAILAND,5904,155551,77813,34105,34105,233364,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,VIETNAM,5491,118713,37235,1386,1125,155948,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,MALAYSIA,8798,88407,32813,2072,3057,121220,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,SINGAPORE,40,18995,954,0,-76,19949,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,INDONESIA,13124,741288,276247,21589,20489,1017535,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,PHILIPPINES,8343,35082,1158,375,372,36240,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,"CHINA, PEOPLES REPUBLIC OF",605105,17483531,2495991,440664,489598,19979522,3870500,465000,1
SOYBEANS,2012-03-01,27,07-M,2012,"KOREA, REPUBLIC OF",0,177443,45502,0,0,222945,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,HONG KONG,0,5078,130,0,0,5208,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,TAIWAN,13966,576227,81679,2226,1660,657906,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,JAPAN,70652,994449,343367,5794,63395,1337816,72240,800,1
SOYBEANS,2012-03-01,27,07-M,2012,TUNISIA,0,212683,0,0,0,212683,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,EGYPT,32752,466053,233167,2418,2418,699220,0,0,1
SOYBEANS,2012-03-01,27,07-M,2012,UNKNOWN,0,0,1147968,370500,79500,1147968,543000,165000,1
SOYBEANS,2012-03-08,28,07-M,2012,CANADA,2997,242075,39617,2641,2641,281692,272,0,1
SOYBEANS,2012-03-08,28,07-M,2012,MEXICO,17953,1638976,532378,80247,80247,2171354,40000,0,1
SOYBEANS,2012-03-08,28,07-M,2012,GUATEMALA,0,9344,2040,0,0,11384,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,EL SALVADOR,0,0,728,0,0,728,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,HONDURAS,0,298,0,0,0,298,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,COSTA RICA,0,138811,56612,112,112,195423,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,PANAMA,0,2764,0,0,0,2764,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,CUBA,0,44450,17769,0,0,62219,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,BARBADOS,0,12615,2585,0,0,15200,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,COLOMBIA,0,35239,10000,0,0,45239,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,VENEZUELA,0,29914,0,0,0,29914,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,IRELAND,0,4098,0,0,0,4098,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,NETHERLANDS,75390,273175,0,5390,75390,273175,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,FRANCE,0,45547,0,0,0,45547,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,GERMANY,0,387672,0,0,0,387672,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,RUSSIAN FEDERATION,0,30250,0,0,0,30250,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,SPAIN,0,50871,0,0,0,50871,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,PORTUGAL,0,66510,0,0,0,66510,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,ITALY,40,843,0,40,40,843,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,TURKEY,18581,228376,54000,15581,18581,282376,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,SYRIA,0,0,27000,0,0,27000,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,ISRAEL,0,40900,40000,8000,8000,80900,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,SAUDI ARABIA,0,146378,0,0,0,146378,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,BANGLADESH,501,501,0,1,1,501,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,THAILAND,1973,157524,76340,1504,500,233864,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,VIETNAM,2522,121235,23933,1282,-10780,145168,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,MALAYSIA,31369,119776,31831,6442,30387,151607,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,SINGAPORE,21,19016,933,0,0,19949,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,INDONESIA,25213,766501,260247,69261,9213,1026748,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,PHILIPPINES,236,35318,921,0,-1,36239,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,"CHINA, PEOPLES REPUBLIC OF",405290,17888821,2458939,480996,368238,20347760,4539500,669000,1
SOYBEANS,2012-03-08,28,07-M,2012,"KOREA, REPUBLIC OF",0,177443,45502,0,0,222945,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,HONG KONG,0,5078,130,0,0,5208,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,TAIWAN,12714,588941,91827,23194,22862,680768,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,JAPAN,35737,1030186,373990,37875,66360,1404176,72240,0,1
SOYBEANS,2012-03-08,28,07-M,2012,TUNISIA,0,212683,0,0,0,212683,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,EGYPT,79489,545542,156089,2411,2411,701631,0,0,1
SOYBEANS,2012-03-08,28,07-M,2012,UNKNOWN,0,0,1083468,61000,-64500,1083468,658000,115000,1
SOYBEANS,2012-03-15,29,07-M,2012,CANADA,3011,245086,39852,3246,3246,284938,408,136,1
SOYBEANS,2012-03-15,29,07-M,2012,MEXICO,27648,1666624,588277,83558,83547,2254901,40000,0,1
SOYBEANS,2012-03-15,29,07-M,2012,GUATEMALA,0,9344,2040,0,0,11384,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,EL SALVADOR,0,0,728,0,0,728,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,HONDURAS,0,298,0,0,0,298,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,COSTA RICA,14804,153615,42000,549,192,195615,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,PANAMA,0,2764,0,0,0,2764,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,CUBA,0,44450,17769,0,0,62219,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,BARBADOS,0,12615,2585,0,0,15200,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,COLOMBIA,0,35239,10000,0,0,45239,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,VENEZUELA,10000,39914,2000,12000,12000,41914,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,IRELAND,0,4098,0,0,0,4098,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,NETHERLANDS,0,273175,0,0,0,273175,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,FRANCE,0,45547,0,0,0,45547,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,GERMANY,0,387672,0,0,0,387672,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,RUSSIAN FEDERATION,0,30250,0,0,0,30250,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,SPAIN,0,50871,0,0,0,50871,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,PORTUGAL,0,66510,0,0,0,66510,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,ITALY,40,883,0,40,40,883,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,TURKEY,30587,258963,24000,587,587,282963,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,SYRIA,0,0,27000,0,0,27000,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,ISRAEL,0,40900,40000,0,0,80900,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,SAUDI ARABIA,0,146378,0,0,0,146378,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,BANGLADESH,0,501,0,0,0,501,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,THAILAND,5121,162645,70993,9,-226,233638,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,VIETNAM,3913,125148,19030,10,-990,144178,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,MALAYSIA,1902,121678,30529,651,600,152207,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,SINGAPORE,21,19037,912,0,0,19949,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,INDONESIA,80895,847396,200482,21261,21130,1047878,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,PHILIPPINES,631,35949,782,500,492,36731,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,"CHINA, PEOPLES REPUBLIC OF",317488,18206309,2203883,132640,62432,20410192,4715500,176000,1
SOYBEANS,2012-03-15,29,07-M,2012,"KOREA, REPUBLIC OF",240,177683,45245,0,-17,222928,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,HONG KONG,0,5078,0,0,-130,5078,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,TAIWAN,19136,608077,78391,5952,5700,686468,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,JAPAN,10094,1040280,357950,1575,-5946,1398230,76681,4441,1
SOYBEANS,2012-03-15,29,07-M,2012,TUNISIA,0,212683,0,0,0,212683,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,EGYPT,84609,630151,142000,70520,70520,772151,0,0,1
SOYBEANS,2012-03-15,29,07-M,2012,UNKNOWN,0,0,1186968,209000,103500,1186968,653500,-4500,1
SOYBEANS,2012-03-22,30,07-M,2012,CANADA,2379,247465,78232,40762,40759,325697,408,0,1
SOYBEANS,2012-03-22,30,07-M,2012,MEXICO,50782,1717406,665610,128459,128115,2383016,40000,0,1
SOYBEANS,2012-03-22,30,07-M,2012,GUATEMALA,0,9344,2040,0,0,11384,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,EL SALVADOR,0,0,728,0,0,728,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,HONDURAS,0,298,0,0,0,298,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,COSTA RICA,0,153615,42000,0,0,195615,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,PANAMA,0,2764,0,0,0,2764,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,CUBA,11361,55811,8000,1592,1592,63811,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,BARBADOS,0,12615,2585,0,0,15200,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,COLOMBIA,0,35239,10000,0,0,45239,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,VENEZUELA,2000,41914,0,0,0,41914,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,IRELAND,0,4098,0,0,0,4098,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,NETHERLANDS,0,273175,0,0,0,273175,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,FRANCE,0,45547,0,0,0,45547,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,GERMANY,0,387672,0,0,0,387672,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,RUSSIAN FEDERATION,0,30250,0,0,0,30250,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,SPAIN,0,50871,0,0,0,50871,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,PORTUGAL,0,66510,0,0,0,66510,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,ITALY,0,883,0,0,0,883,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,TURKEY,0,258963,24000,0,0,282963,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,SYRIA,0,0,27000,0,0,27000,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,ISRAEL,0,40900,40000,0,0,80900,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,SAUDI ARABIA,0,146378,0,0,0,146378,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,BANGLADESH,0,501,0,0,0,501,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,THAILAND,5118,167763,60857,0,-5018,228620,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,VIETNAM,1603,126751,29121,12000,11694,155872,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,MALAYSIA,4373,126051,25904,0,-252,151955,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,SINGAPORE,40,19077,872,0,0,19949,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,INDONESIA,9729,857125,223319,32868,32566,1080444,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,PHILIPPINES,784,36733,510,512,512,37243,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,"CHINA, PEOPLES REPUBLIC OF",372127,18578436,2041628,145422,209872,20620064,4770500,55000,1
SOYBEANS,2012-03-22,30,07-M,2012,"KOREA, REPUBLIC OF",26250,203933,20245,1250,1250,224178,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,HONG KONG,0,5078,0,0,0,5078,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,TAIWAN,10869,618946,80189,12819,12667,699135,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,JAPAN,63942,1104222,357144,66378,63136,1461366,82081,5400,1
SOYBEANS,2012-03-22,30,07-M,2012,TUNISIA,0,212683,29000,29000,29000,241683,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,EGYPT,0,630151,142000,0,0,772151,0,0,1
SOYBEANS,2012-03-22,30,07-M,2012,UNKNOWN,0,0,1132968,20000,-54000,1132968,713500,60000,1
SOYBEANS,2012-03-29,31,07-M,2012,CANADA,7245,254710,75532,4546,4545,330242,408,0,1
SOYBEANS,2012-03-29,31,07-M,2012,MEXICO,87687,1805093,619650,41901,41727,2424743,40000,0,1
SOYBEANS,2012-03-29,31,07-M,2012,GUATEMALA,0,9344,2040,0,0,11384,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,EL SALVADOR,0,0,728,0,0,728,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,HONDURAS,0,298,0,0,0,298,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,COSTA RICA,0,153615,42000,0,0,195615,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,PANAMA,0,2764,0,0,0,2764,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,CUBA,0,55811,8000,0,0,63811,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,BARBADOS,0,12615,2585,0,0,15200,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,COLOMBIA,0,35239,0,0,-10000,35239,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,VENEZUELA,0,41914,0,0,0,41914,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,IRELAND,0,4098,0,0,0,4098,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,NETHERLANDS,0,273175,0,0,0,273175,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,FRANCE,0,45547,0,0,0,45547,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,GERMANY,0,387672,0,0,0,387672,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,SWITZERLAND,1010,1010,0,1010,1010,1010,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,RUSSIAN FEDERATION,0,30250,0,0,0,30250,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,SPAIN,0,50871,0,0,0,50871,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,PORTUGAL,0,66510,0,0,0,66510,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,ITALY,40,923,0,40,40,923,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,TURKEY,0,258963,24000,0,0,282963,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,SYRIA,0,0,27000,0,0,27000,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,ISRAEL,7939,48839,32000,0,-61,80839,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,SAUDI ARABIA,0,146378,0,0,0,146378,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,BANGLADESH,0,501,0,0,0,501,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,THAILAND,4696,172459,56142,0,-19,228601,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,VIETNAM,6913,133664,22525,1003,317,156189,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,MALAYSIA,3727,129778,22213,100,36,151991,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,SINGAPORE,0,19077,872,0,0,19949,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,INDONESIA,13549,870674,314844,106049,105074,1185518,500,500,1
SOYBEANS,2012-03-29,31,07-M,2012,PHILIPPINES,393,37126,127,10,10,37253,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,"CHINA, PEOPLES REPUBLIC OF",547492,19125928,1751361,233520,257225,20877289,5296000,525500,1
SOYBEANS,2012-03-29,31,07-M,2012,"KOREA, REPUBLIC OF",5160,209093,15415,330,330,224508,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,HONG KONG,0,5078,0,0,0,5078,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,TAIWAN,7310,626256,74042,1522,1163,700298,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,JAPAN,75720,1179942,295281,1433,13857,1475223,82081,0,1
SOYBEANS,2012-03-29,31,07-M,2012,TUNISIA,0,212683,29000,0,0,241683,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,EGYPT,86677,716828,87000,3535,31677,803828,0,0,1
SOYBEANS,2012-03-29,31,07-M,2012,UNKNOWN,0,0,1092968,66000,-40000,1092968,893500,180000,1
SOYBEANS,2012-04-05,32,08-A,2012,CANADA,803,255513,75088,359,359,330601,408,0,1
SOYBEANS,2012-04-05,32,08-A,2012,MEXICO,142252,1947345,502808,26577,25410,2450153,40000,0,1
SOYBEANS,2012-04-05,32,08-A,2012,GUATEMALA,0,9344,2040,0,0,11384,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,EL SALVADOR,0,0,0,0,-728,0,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,HONDURAS,0,298,0,0,0,298,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,COSTA RICA,0,153615,60000,18000,18000,213615,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,PANAMA,0,2764,0,0,0,2764,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,CUBA,0,55811,16000,8000,8000,71811,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,BARBADOS,2389,15004,195,0,-1,15199,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,COLOMBIA,0,35239,0,0,0,35239,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,VENEZUELA,0,41914,0,0,0,41914,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,IRELAND,0,4098,0,0,0,4098,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,NETHERLANDS,76001,349176,0,6001,76001,349176,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,FRANCE,0,45547,0,0,0,45547,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,GERMANY,0,387672,0,0,0,387672,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,SWITZERLAND,0,1010,0,0,0,1010,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,RUSSIAN FEDERATION,0,30250,0,0,0,30250,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,SPAIN,0,50871,0,0,0,50871,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,PORTUGAL,17345,83855,0,0,17345,83855,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,ITALY,0,923,0,0,0,923,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,TURKEY,0,258963,56000,32000,32000,314963,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,SYRIA,0,0,27000,0,0,27000,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,ISRAEL,0,48839,54000,22000,22000,102839,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,SAUDI ARABIA,0,146378,0,0,0,146378,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,BANGLADESH,0,501,0,0,0,501,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,THAILAND,5243,177702,53035,2148,2136,230737,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,VIETNAM,900,134564,21564,0,-61,156128,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,MALAYSIA,3621,133399,18459,100,-133,151858,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,SINGAPORE,63,19140,809,0,0,19949,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,INDONESIA,173178,1043852,249903,16334,108237,1293755,500,0,1
SOYBEANS,2012-04-05,32,08-A,2012,PHILIPPINES,104,37230,23,0,0,37253,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,"CHINA, PEOPLES REPUBLIC OF",260472,19386400,1625361,145495,134472,21011761,5466000,170000,1
SOYBEANS,2012-04-05,32,08-A,2012,"KOREA, REPUBLIC OF",58068,267161,15095,0,57748,282256,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,HONG KONG,0,5078,0,0,0,5078,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,TAIWAN,30165,656421,66274,24625,22397,722695,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,JAPAN,3225,1183167,316510,24476,24454,1499677,88331,6250,1
SOYBEANS,2012-04-05,32,08-A,2012,TUNISIA,0,212683,29000,0,0,241683,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,EGYPT,0,716828,93500,0,6500,810328,0,0,1
SOYBEANS,2012-04-05,32,08-A,2012,UNKNOWN,0,0,998968,181000,-94000,998968,893500,0,1
SOYBEANS,2012-04-12,33,08-A,2012,CANADA,628,256141,75243,784,783,331384,408,0,1
SOYBEANS,2012-04-12,33,08-A,2012,MEXICO,33178,1980523,498535,29256,28905,2479058,40000,0,1
SOYBEANS,2012-04-12,33,08-A,2012,GUATEMALA,0,9344,4080,2040,2040,13424,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,HONDURAS,0,298,0,0,0,298,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,COSTA RICA,14295,167910,46000,295,295,213910,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,PANAMA,0,2764,0,0,0,2764,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,CUBA,0,55811,16000,0,0,71811,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,BARBADOS,0,15004,1195,1000,1000,16199,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,COLOMBIA,0,35239,0,0,0,35239,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,VENEZUELA,0,41914,0,0,0,41914,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,IRELAND,0,4098,0,0,0,4098,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,NETHERLANDS,52774,401950,0,0,52774,401950,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,FRANCE,0,45547,0,0,0,45547,60000,60000,1
SOYBEANS,2012-04-12,33,08-A,2012,GERMANY,0,387672,0,0,0,387672,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,SWITZERLAND,0,1010,0,0,0,1010,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,RUSSIAN FEDERATION,0,30250,0,0,0,30250,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,SPAIN,0,50871,0,0,0,50871,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,PORTUGAL,0,83855,0,0,0,83855,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,ITALY,40,963,0,40,40,963,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,TURKEY,63935,322898,65000,12935,72935,387898,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,SYRIA,0,0,27000,0,0,27000,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,ISRAEL,0,48839,54000,0,0,102839,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,SAUDI ARABIA,0,146378,0,0,0,146378,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,BANGLADESH,0,501,0,0,0,501,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,THAILAND,7619,185321,45439,26,23,230760,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,VIETNAM,2567,137131,19944,1000,947,157075,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,MALAYSIA,3400,136799,17823,2764,2764,154622,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,SINGAPORE,82,19222,1727,1000,1000,20949,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,INDONESIA,18644,1062496,242917,11804,11658,1305413,500,0,1
SOYBEANS,2012-04-12,33,08-A,2012,PHILIPPINES,0,37230,86,63,63,37316,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,"CHINA, PEOPLES REPUBLIC OF",122283,19508683,1569212,127249,66134,21077895,6081000,615000,1
SOYBEANS,2012-04-12,33,08-A,2012,"KOREA, REPUBLIC OF",40,267201,15000,0,-55,282201,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,HONG KONG,0,5078,0,0,0,5078,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,TAIWAN,10272,666693,60754,6106,4752,727447,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,JAPAN,44778,1227945,282926,833,11194,1510871,88331,0,1
SOYBEANS,2012-04-12,33,08-A,2012,TUNISIA,29099,241782,0,99,99,241782,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,EGYPT,28810,745638,66500,1810,1810,812138,0,0,1
SOYBEANS,2012-04-12,33,08-A,2012,UNKNOWN,0,0,1052968,204000,54000,1052968,1063500,170000,1
SOYBEANS,2012-04-19,34,08-A,2012,CANADA,1553,257694,74543,853,853,332237,408,0,1
SOYBEANS,2012-04-19,34,08-A,2012,MEXICO,51028,2031551,548265,100758,100758,2579816,40000,0,1
SOYBEANS,2012-04-19,34,08-A,2012,GUATEMALA,0,9344,4080,0,0,13424,0,0,1
SOYBEANS,2012-04-19,34,08-A,2012,HONDURAS,0,298,0,0,0,298,0,0,1
