CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,commodity,country_code,country,mts,year,month,date
2010,10,10059010,10,245,MT,1,817800,4805855,110555271,21624732,CORN,ESP,Spain,110555.271,2010,10,2010-10-01
2010,11,10059010,10,059,MS,1,917800,21000810,21000810,5326747,CORN,DZA,Algeria,21000.81,2010,11,2010-11-01
2010,10,10059010,10,573,MG,1,727600,17784,17783161,3703536,CORN,NLD,Netherlands,17783.161,2010,10,2010-10-01
2010,6,10059010,10,845,RS,9,1010955,0,30,33,CORN,URY,Uruguay,0.03,2010,6,2010-06-01
2010,11,10059010,10,647,MG,1,817800,3000,3000000,762000,CORN,DOM,Dominican Republic,3000.0,2010,11,2010-11-01
2010,12,10059010,10,245,GO,1,727600,3242,3242668,687284,CORN,ESP,Spain,3242.668,2010,12,2010-12-01
2010,1,10059010,10,372,GO,1,817800,1484,1483850,267093,CORN,IRN,Iran,1483.85,2010,1,2010-01-01
2010,1,10059010,10,161,MT,1,817800,155030,155298533,27828737,CORN,TWN,Taiwan,155298.533,2010,1,2010-01-01
2010,10,10059010,10,607,PR,1,917800,29715492,29737309,6442506,CORN,PRT,Portugal,29737.309,2010,10,2010-10-01
2010,12,10059010,10,240,GO,1,727600,11674,11675946,2475301,CORN,EGY,Egypt,11675.946,2010,12,2010-12-01
2010,10,10059010,10,607,MS,1,817800,3692,3692023,827013,CORN,PRT,Portugal,3692.023,2010,10,2010-10-01
2010,12,10059010,10,647,MT,1,917800,8638308,8638308,1817516,CORN,DOM,Dominican Republic,8638.308,2010,12,2010-12-01
2010,11,10059010,10,240,MG,1,727600,30681,30681957,6834247,CORN,EGY,Egypt,30681.957,2010,11,2010-11-01
2010,12,10059090,10,365,MT,1,817800,1652634,1652634,446211,CORN,IDN,Indonesia,1652.634,2010,12,2010-12-01
2010,8,10059010,10,161,MT,1,817800,27001,27001485,5239510,CORN,TWN,Taiwan,27001.485,2010,8,2010-08-01
2010,8,10059010,10,245,MT,1,727600,20892,20892370,3760626,CORN,ESP,Spain,20892.37,2010,8,2010-08-01
2010,12,10059010,10,474,MT,1,727600,10956,10956714,2629611,CORN,MAR,Morocco,10956.714,2010,12,2010-12-01
2010,12,10059010,10,169,RO,2,210200,7000,7000000,1645000,CORN,COL,Colombia,7000.0,2010,12,2010-12-01
2010,10,10059010,10,059,MG,1,727600,2616,2615743,601621,CORN,DZA,Algeria,2615.743,2010,10,2010-10-01
2010,5,10059090,10,399,RS,1,817800,0,936,3271,CORN,JPN,Japan,0.936,2010,5,2010-05-01
2010,8,10059090,10,386,SP,1,817800,0,79,291,CORN,ITA,Italy,0.079,2010,8,2010-08-01
2010,10,10059010,10,053,PR,1,917800,16944295,16944295,4185244,CORN,SAU,Saudi Arabia,16944.295,2010,10,2010-10-01
2010,8,10059010,10,190,MT,1,917800,3424290,3424290,570129,CORN,KOR,South Korea,3424.29,2010,8,2010-08-01
2010,12,10059010,10,607,SP,1,817800,96,96,113,CORN,PRT,Portugal,0.096,2010,12,2010-12-01
2010,7,10059010,10,586,PR,7,910600,0,9876,10007,CORN,PRY,Paraguay,9.876,2010,7,2010-07-01
