Commodity,WeekEnding,WeekNumber,MonthNumber,MarketYear,Country,Weekly_Exports,Accum_Exports,CMY_Outstanding_Sales,CMY_Gross_Sales,CMY_Net_Sales,CMY_Total_Commitments,NMY_Outstanding_Sales,NMY_Net_Sales,Unit_Desc
CORN,2009-09-03,1,01-S,2010,CANADA,22093,22093,251277,181001,35621,273370,0,0,1
CORN,2009-09-03,1,01-S,2010,MEXICO,80117,80117,1822896,348669,209336,1903013,32400,0,1
CORN,2009-09-03,1,01-S,2010,GUATEMALA,0,0,394910,91826,28448,394910,0,0,1
CORN,2009-09-03,1,01-S,2010,HONDURAS,0,0,96686,2858,2058,96686,0,0,1
CORN,2009-09-03,1,01-S,2010,NICARAGUA,0,0,8700,0,0,8700,0,0,1
CORN,2009-09-03,1,01-S,2010,COSTA RICA,0,0,71324,2700,2700,71324,0,0,1
CORN,2009-09-03,1,01-S,2010,PANAMA,0,0,99030,0,0,99030,0,0,1
CORN,2009-09-03,1,01-S,2010,CUBA,0,0,200000,50000,0,200000,0,0,1
CORN,2009-09-03,1,01-S,2010,JAMAICA,0,0,57563,0,0,57563,0,0,1
CORN,2009-09-03,1,01-S,2010,DOMINICAN REPUBLIC,0,0,196760,91490,16300,196760,10000,0,1
CORN,2009-09-03,1,01-S,2010,LEEWARD-WINDWARD ISLANDS,0,0,1750,1050,1050,1750,0,0,1
CORN,2009-09-03,1,01-S,2010,BARBADOS,0,0,6054,1500,1500,6054,0,0,1
CORN,2009-09-03,1,01-S,2010,TRINIDAD AND TOBAGO,0,0,15000,6000,0,15000,0,0,1
CORN,2009-09-03,1,01-S,2010,FRENCH WEST INDIES,0,0,17150,9650,3000,17150,0,0,1
CORN,2009-09-03,1,01-S,2010,COLOMBIA,0,0,582334,354071,39555,582334,0,0,1
CORN,2009-09-03,1,01-S,2010,VENEZUELA,25500,25500,28244,53744,53744,53744,0,0,1
CORN,2009-09-03,1,01-S,2010,ECUADOR,0,0,45000,0,0,45000,0,0,1
CORN,2009-09-03,1,01-S,2010,PERU,23510,23510,217500,160010,78010,241010,0,0,1
CORN,2009-09-03,1,01-S,2010,UNITED KINGDOM,0,0,190,190,0,190,0,0,1
CORN,2009-09-03,1,01-S,2010,SPAIN,0,0,80,80,0,80,0,0,1
CORN,2009-09-03,1,01-S,2010,SYRIA,60000,60000,50000,25000,-35000,110000,0,0,1
CORN,2009-09-03,1,01-S,2010,VIETNAM,0,0,5582,5582,0,5582,0,0,1
CORN,2009-09-03,1,01-S,2010,MALAYSIA,178,178,2997,168,0,3175,0,0,1
CORN,2009-09-03,1,01-S,2010,INDONESIA,0,0,1397,1397,1000,1397,0,0,1
CORN,2009-09-03,1,01-S,2010,"KOREA, REPUBLIC OF",57750,57750,1633291,291076,62750,1691041,0,0,1
CORN,2009-09-03,1,01-S,2010,HONG KONG,0,0,1461,1167,367,1461,0,0,1
CORN,2009-09-03,1,01-S,2010,TAIWAN,4272,4272,487923,385903,1540,492195,0,0,1
CORN,2009-09-03,1,01-S,2010,JAPAN,88950,88950,2595121,2026034,232146,2684071,0,0,1
CORN,2009-09-03,1,01-S,2010,"OTHER PACIFIC ISLANDS, NEC",0,0,1640,1640,0,1640,0,0,1
CORN,2009-09-03,1,01-S,2010,MOROCCO,17997,17997,49939,19939,-3,67936,0,0,1
CORN,2009-09-03,1,01-S,2010,ALGERIA,26447,26447,0,26447,1447,26447,0,0,1
CORN,2009-09-03,1,01-S,2010,TUNISIA,0,0,20000,20000,0,20000,0,0,1
CORN,2009-09-03,1,01-S,2010,EGYPT,130136,130136,487789,190136,96046,617925,0,0,1
CORN,2009-09-03,1,01-S,2010,UNKNOWN,0,0,2681852,621414,193838,2681852,0,0,1
CORN,2009-09-10,2,01-S,2010,CANADA,21121,43214,245307,15173,15151,288521,0,0,1
CORN,2009-09-10,2,01-S,2010,MEXICO,143545,223662,1839601,165669,160250,2063263,32400,0,1
CORN,2009-09-10,2,01-S,2010,GUATEMALA,18859,18859,368893,23977,-7158,387752,0,0,1
CORN,2009-09-10,2,01-S,2010,EL SALVADOR,16589,16589,0,505,16589,16589,0,0,1
CORN,2009-09-10,2,01-S,2010,HONDURAS,12319,12319,84646,279,279,96965,0,0,1
CORN,2009-09-10,2,01-S,2010,NICARAGUA,4718,4718,8700,0,4718,13418,0,0,1
CORN,2009-09-10,2,01-S,2010,COSTA RICA,2775,2775,91324,22775,22775,94099,0,0,1
CORN,2009-09-10,2,01-S,2010,PANAMA,9411,9411,104030,5000,14411,113441,0,0,1
CORN,2009-09-10,2,01-S,2010,CUBA,26068,26068,175000,1068,1068,201068,0,0,1
CORN,2009-09-10,2,01-S,2010,JAMAICA,0,0,58563,1000,1000,58563,0,0,1
CORN,2009-09-10,2,01-S,2010,DOMINICAN REPUBLIC,0,0,228930,32170,32170,228930,10000,0,1
CORN,2009-09-10,2,01-S,2010,LEEWARD-WINDWARD ISLANDS,600,600,1750,100,600,2350,0,0,1
CORN,2009-09-10,2,01-S,2010,BARBADOS,4386,4386,1668,0,0,6054,0,0,1
CORN,2009-09-10,2,01-S,2010,TRINIDAD AND TOBAGO,0,0,19700,4700,4700,19700,0,0,1
CORN,2009-09-10,2,01-S,2010,FRENCH WEST INDIES,6541,6541,10500,0,-109,17041,0,0,1
CORN,2009-09-10,2,01-S,2010,COLOMBIA,17370,17370,579615,15651,14651,596985,0,0,1
CORN,2009-09-10,2,01-S,2010,VENEZUELA,27812,53312,27100,27100,26668,80412,0,0,1
CORN,2009-09-10,2,01-S,2010,ECUADOR,0,0,45000,0,0,45000,0,0,1
CORN,2009-09-10,2,01-S,2010,PERU,45970,69480,202500,8970,30970,271980,0,0,1
CORN,2009-09-10,2,01-S,2010,UNITED KINGDOM,0,0,190,0,0,190,0,0,1
CORN,2009-09-10,2,01-S,2010,SPAIN,40,40,40,0,0,80,0,0,1
CORN,2009-09-10,2,01-S,2010,SYRIA,0,60000,50000,0,0,110000,0,0,1
CORN,2009-09-10,2,01-S,2010,VIETNAM,4039,4039,1743,200,200,5782,0,0,1
CORN,2009-09-10,2,01-S,2010,MALAYSIA,764,942,4233,2000,2000,5175,0,0,1
CORN,2009-09-10,2,01-S,2010,INDONESIA,0,0,1397,0,0,1397,0,0,1
CORN,2009-09-10,2,01-S,2010,"KOREA, REPUBLIC OF",116096,173846,1785526,268371,268331,1959372,0,0,1
CORN,2009-09-10,2,01-S,2010,HONG KONG,613,613,1235,387,387,1848,0,0,1
CORN,2009-09-10,2,01-S,2010,TAIWAN,88367,92639,625580,228774,226024,718219,0,0,1
CORN,2009-09-10,2,01-S,2010,JAPAN,448102,537052,2397679,174175,250660,2934731,0,0,1
CORN,2009-09-10,2,01-S,2010,"OTHER PACIFIC ISLANDS, NEC",0,0,1640,0,0,1640,0,0,1
CORN,2009-09-10,2,01-S,2010,MOROCCO,14306,32303,49939,0,14306,82242,0,0,1
CORN,2009-09-10,2,01-S,2010,ALGERIA,0,26447,0,0,0,26447,0,0,1
CORN,2009-09-10,2,01-S,2010,TUNISIA,22135,22135,0,2135,2135,22135,0,0,1
CORN,2009-09-10,2,01-S,2010,EGYPT,109911,240047,382139,4261,4261,622186,0,0,1
CORN,2009-09-10,2,01-S,2010,UNKNOWN,0,0,2540402,50800,-141450,2540402,0,0,1
CORN,2009-09-17,3,01-S,2010,CANADA,15979,59193,236497,27478,7169,295690,0,0,1
CORN,2009-09-17,3,01-S,2010,MEXICO,180946,404608,2108785,452380,450130,2513393,32400,0,1
CORN,2009-09-17,3,01-S,2010,GUATEMALA,34845,53704,326333,11049,-7715,380037,0,0,1
CORN,2009-09-17,3,01-S,2010,EL SALVADOR,14200,30789,0,2200,14200,30789,0,0,1
CORN,2009-09-17,3,01-S,2010,HONDURAS,0,12319,91846,7200,7200,104165,0,0,1
CORN,2009-09-17,3,01-S,2010,NICARAGUA,0,4718,8700,0,0,13418,0,0,1
CORN,2009-09-17,3,01-S,2010,COSTA RICA,6687,9462,91324,0,6687,100786,0,0,1
CORN,2009-09-17,3,01-S,2010,PANAMA,0,9411,117380,13350,13350,126791,0,0,1
CORN,2009-09-17,3,01-S,2010,CUBA,0,26068,175000,0,0,201068,0,0,1
CORN,2009-09-17,3,01-S,2010,JAMAICA,15636,15636,61363,18500,18436,76999,0,0,1
CORN,2009-09-17,3,01-S,2010,DOMINICAN REPUBLIC,10989,10989,221361,3420,3420,232350,10000,0,1
CORN,2009-09-17,3,01-S,2010,LEEWARD-WINDWARD ISLANDS,0,600,1750,0,0,2350,0,0,1
CORN,2009-09-17,3,01-S,2010,BARBADOS,0,4386,4668,3000,3000,9054,0,0,1
CORN,2009-09-17,3,01-S,2010,TRINIDAD AND TOBAGO,6600,6600,16100,3000,3000,22700,0,0,1
CORN,2009-09-17,3,01-S,2010,FRENCH WEST INDIES,0,6541,11500,1000,1000,18041,0,0,1
CORN,2009-09-17,3,01-S,2010,COLOMBIA,44020,61390,536929,52972,1334,598319,0,0,1
CORN,2009-09-17,3,01-S,2010,VENEZUELA,0,53312,37400,10300,10300,90712,0,0,1
CORN,2009-09-17,3,01-S,2010,ECUADOR,0,0,45000,0,0,45000,0,0,1
CORN,2009-09-17,3,01-S,2010,PERU,0,69480,207500,5000,5000,276980,0,0,1
CORN,2009-09-17,3,01-S,2010,UNITED KINGDOM,0,0,190,0,0,190,0,0,1
CORN,2009-09-17,3,01-S,2010,SPAIN,200,240,340,500,500,580,0,0,1
CORN,2009-09-17,3,01-S,2010,SYRIA,0,60000,50000,0,0,110000,0,0,1
CORN,2009-09-17,3,01-S,2010,SAUDI ARABIA,47376,47376,0,1376,47376,47376,0,0,1
CORN,2009-09-17,3,01-S,2010,VIETNAM,157,4196,2286,700,700,6482,0,0,1
CORN,2009-09-17,3,01-S,2010,MALAYSIA,0,942,4233,0,0,5175,0,0,1
CORN,2009-09-17,3,01-S,2010,INDONESIA,325,325,1072,0,0,1397,0,0,1
CORN,2009-09-17,3,01-S,2010,"KOREA, REPUBLIC OF",235467,409313,1570030,89918,19971,1979343,0,0,1
CORN,2009-09-17,3,01-S,2010,HONG KONG,760,1373,915,440,440,2288,0,0,1
CORN,2009-09-17,3,01-S,2010,TAIWAN,36988,129627,603862,16070,15270,733489,0,0,1
CORN,2009-09-17,3,01-S,2010,JAPAN,276960,814012,2173884,61122,53165,2987896,0,0,1
CORN,2009-09-17,3,01-S,2010,"OTHER PACIFIC ISLANDS, NEC",380,380,1260,0,0,1640,0,0,1
CORN,2009-09-17,3,01-S,2010,MOROCCO,26799,59102,49939,1799,26799,109041,0,0,1
CORN,2009-09-17,3,01-S,2010,ALGERIA,0,26447,0,0,0,26447,0,0,1
CORN,2009-09-17,3,01-S,2010,TUNISIA,0,22135,0,0,0,22135,0,0,1
CORN,2009-09-17,3,01-S,2010,LIBYA,17298,17298,0,0,17298,17298,0,0,1
CORN,2009-09-17,3,01-S,2010,EGYPT,65699,305746,322139,5699,5699,627885,0,0,1
CORN,2009-09-17,3,01-S,2010,UNKNOWN,0,0,2489941,60206,-50461,2489941,0,0,1
CORN,2009-09-24,4,01-S,2010,CANADA,35641,94834,211645,10822,10789,306479,0,0,1
CORN,2009-09-24,4,01-S,2010,MEXICO,130511,535119,2162828,189966,184554,2697947,32400,0,1
CORN,2009-09-24,4,01-S,2010,GUATEMALA,0,53704,421253,94920,94920,474957,0,0,1
CORN,2009-09-24,4,01-S,2010,EL SALVADOR,0,30789,0,0,0,30789,0,0,1
CORN,2009-09-24,4,01-S,2010,HONDURAS,0,12319,91963,117,117,104282,0,0,1
CORN,2009-09-24,4,01-S,2010,NICARAGUA,0,4718,8700,0,0,13418,0,0,1
CORN,2009-09-24,4,01-S,2010,COSTA RICA,0,9462,91324,0,0,100786,0,0,1
CORN,2009-09-24,4,01-S,2010,PANAMA,28882,38293,80474,904,-8024,118767,0,0,1
CORN,2009-09-24,4,01-S,2010,CUBA,0,26068,175000,0,0,201068,0,0,1
CORN,2009-09-24,4,01-S,2010,JAMAICA,0,15636,61363,0,0,76999,0,0,1
CORN,2009-09-24,4,01-S,2010,DOMINICAN REPUBLIC,17727,28716,204831,1197,1197,233547,10000,0,1
CORN,2009-09-24,4,01-S,2010,LEEWARD-WINDWARD ISLANDS,28125,28725,1750,0,28125,30475,0,0,1
CORN,2009-09-24,4,01-S,2010,BARBADOS,0,4386,6168,1500,1500,10554,0,0,1
CORN,2009-09-24,4,01-S,2010,TRINIDAD AND TOBAGO,0,6600,19100,3000,3000,25700,0,0,1
CORN,2009-09-24,4,01-S,2010,FRENCH WEST INDIES,0,6541,11500,0,0,18041,0,0,1
CORN,2009-09-24,4,01-S,2010,COLOMBIA,49583,110973,540914,68968,53568,651887,0,0,1
CORN,2009-09-24,4,01-S,2010,VENEZUELA,0,53312,77400,40000,40000,130712,0,0,1
CORN,2009-09-24,4,01-S,2010,ECUADOR,0,0,45000,0,0,45000,0,0,1
CORN,2009-09-24,4,01-S,2010,PERU,32746,102226,224500,49746,49746,326726,0,0,1
CORN,2009-09-24,4,01-S,2010,UNITED KINGDOM,0,0,190,0,0,190,0,0,1
CORN,2009-09-24,4,01-S,2010,SPAIN,140,380,200,0,0,580,0,0,1
CORN,2009-09-24,4,01-S,2010,SYRIA,27718,87718,25000,2718,2718,112718,0,0,1
CORN,2009-09-24,4,01-S,2010,SAUDI ARABIA,0,47376,0,0,0,47376,0,0,1
CORN,2009-09-24,4,01-S,2010,VIETNAM,0,4196,2786,500,500,6982,0,0,1
CORN,2009-09-24,4,01-S,2010,MALAYSIA,1563,2505,2670,0,0,5175,0,0,1
CORN,2009-09-24,4,01-S,2010,INDONESIA,72,397,1000,0,0,1397,0,0,1
CORN,2009-09-24,4,01-S,2010,"KOREA, REPUBLIC OF",197050,606363,1573522,145844,200542,2179885,0,0,1
CORN,2009-09-24,4,01-S,2010,HONG KONG,274,1647,1250,714,609,2897,0,0,1
CORN,2009-09-24,4,01-S,2010,TAIWAN,29064,158691,667669,115871,92871,826360,0,0,1
CORN,2009-09-24,4,01-S,2010,JAPAN,280023,1094035,2480799,489533,586938,3574834,0,0,1
CORN,2009-09-24,4,01-S,2010,"OTHER PACIFIC ISLANDS, NEC",0,380,1260,0,0,1640,0,0,1
CORN,2009-09-24,4,01-S,2010,MOROCCO,0,59102,49939,0,0,109041,0,0,1
CORN,2009-09-24,4,01-S,2010,ALGERIA,0,26447,0,0,0,26447,0,0,1
CORN,2009-09-24,4,01-S,2010,TUNISIA,0,22135,0,0,0,22135,0,0,1
CORN,2009-09-24,4,01-S,2010,LIBYA,0,17298,0,0,0,17298,0,0,1
CORN,2009-09-24,4,01-S,2010,EGYPT,105585,411331,193929,5500,-22625,605260,0,0,1
CORN,2009-09-24,4,01-S,2010,UNKNOWN,0,0,2391824,66144,-98117,2391824,0,0,1
CORN,2009-10-01,5,02-O,2010,CANADA,23829,118663,215455,27639,27639,334118,0,0,1
CORN,2009-10-01,5,02-O,2010,MEXICO,136957,672076,2140471,118922,114600,2812547,32400,0,1
CORN,2009-10-01,5,02-O,2010,GUATEMALA,25623,79327,435259,49635,39629,514586,0,0,1
CORN,2009-10-01,5,02-O,2010,EL SALVADOR,5500,36289,0,0,5500,36289,0,0,1
CORN,2009-10-01,5,02-O,2010,HONDURAS,18401,30720,96261,15367,22699,126981,0,0,1
CORN,2009-10-01,5,02-O,2010,NICARAGUA,9371,14089,8700,0,9371,22789,0,0,1
CORN,2009-10-01,5,02-O,2010,COSTA RICA,37164,46626,42700,2362,-11460,89326,0,0,1
CORN,2009-10-01,5,02-O,2010,PANAMA,1,38294,89872,9399,9399,128166,0,0,1
CORN,2009-10-01,5,02-O,2010,CUBA,0,26068,175000,0,0,201068,0,0,1
CORN,2009-10-01,5,02-O,2010,JAMAICA,0,15636,61363,0,0,76999,0,0,1
CORN,2009-10-01,5,02-O,2010,DOMINICAN REPUBLIC,40,28756,225841,21050,21050,254597,10000,0,1
CORN,2009-10-01,5,02-O,2010,LEEWARD-WINDWARD ISLANDS,0,28725,1750,0,0,30475,0,0,1
CORN,2009-10-01,5,02-O,2010,BARBADOS,0,4386,6168,0,0,10554,0,0,1
CORN,2009-10-01,5,02-O,2010,TRINIDAD AND TOBAGO,0,6600,20300,1200,1200,26900,0,0,1
CORN,2009-10-01,5,02-O,2010,FRENCH WEST INDIES,0,6541,11500,0,0,18041,0,0,1
CORN,2009-10-01,5,02-O,2010,COLOMBIA,33104,144077,507878,537,68,651955,0,0,1
CORN,2009-10-01,5,02-O,2010,VENEZUELA,0,53312,77400,0,0,130712,0,0,1
CORN,2009-10-01,5,02-O,2010,ECUADOR,0,0,45000,0,0,45000,0,0,1
CORN,2009-10-01,5,02-O,2010,PERU,86885,189111,174500,9550,36885,363611,0,0,1
CORN,2009-10-01,5,02-O,2010,UNITED KINGDOM,0,0,190,0,0,190,0,0,1
CORN,2009-10-01,5,02-O,2010,SPAIN,60,440,140,0,0,580,0,0,1
CORN,2009-10-01,5,02-O,2010,SYRIA,0,87718,25000,0,0,112718,0,0,1
CORN,2009-10-01,5,02-O,2010,SAUDI ARABIA,0,47376,0,0,0,47376,0,0,1
CORN,2009-10-01,5,02-O,2010,VIETNAM,1243,5439,343,0,-1200,5782,0,0,1
CORN,2009-10-01,5,02-O,2010,MALAYSIA,711,3216,2000,41,41,5216,0,0,1
CORN,2009-10-01,5,02-O,2010,INDONESIA,996,1393,0,0,-4,1393,0,0,1
CORN,2009-10-01,5,02-O,2010,"KOREA, REPUBLIC OF",290957,897320,1408480,70250,125915,2305800,0,0,1
CORN,2009-10-01,5,02-O,2010,HONG KONG,468,2115,1009,227,227,3124,0,0,1
CORN,2009-10-01,5,02-O,2010,TAIWAN,37228,195919,700316,70101,69875,896235,0,0,1
CORN,2009-10-01,5,02-O,2010,JAPAN,318772,1412807,2407310,207031,245283,3820117,0,0,1
CORN,2009-10-01,5,02-O,2010,"OTHER PACIFIC ISLANDS, NEC",0,380,1260,0,0,1640,0,0,1
CORN,2009-10-01,5,02-O,2010,MOROCCO,53127,112229,7423,12665,10611,119652,0,0,1
CORN,2009-10-01,5,02-O,2010,ALGERIA,0,26447,0,0,0,26447,0,0,1
CORN,2009-10-01,5,02-O,2010,TUNISIA,0,22135,0,0,0,22135,0,0,1
CORN,2009-10-01,5,02-O,2010,LIBYA,0,17298,0,0,0,17298,0,0,1
CORN,2009-10-01,5,02-O,2010,EGYPT,63780,475111,133929,3780,3780,609040,0,0,1
CORN,2009-10-01,5,02-O,2010,UNKNOWN,0,0,2182639,21776,-209185,2182639,0,0,1
CORN,2009-10-08,6,02-O,2010,CANADA,37248,155911,190439,13137,12232,346350,0,0,1
CORN,2009-10-08,6,02-O,2010,MEXICO,62027,734103,2149045,70901,70601,2883148,32400,0,1
CORN,2009-10-08,6,02-O,2010,GUATEMALA,6149,85476,429640,530,530,515116,0,0,1
CORN,2009-10-08,6,02-O,2010,EL SALVADOR,0,36289,0,0,0,36289,0,0,1
CORN,2009-10-08,6,02-O,2010,HONDURAS,3000,33720,85641,0,-7620,119361,0,0,1
CORN,2009-10-08,6,02-O,2010,NICARAGUA,8916,23005,0,216,216,23005,0,0,1
CORN,2009-10-08,6,02-O,2010,COSTA RICA,0,46626,42700,0,0,89326,0,0,1
CORN,2009-10-08,6,02-O,2010,PANAMA,0,38294,97684,7812,7812,135978,0,0,1
CORN,2009-10-08,6,02-O,2010,CUBA,0,26068,175000,0,0,201068,0,0,1
CORN,2009-10-08,6,02-O,2010,JAMAICA,10500,26136,50363,0,-500,76499,0,0,1
CORN,2009-10-08,6,02-O,2010,DOMINICAN REPUBLIC,0,28756,262761,36920,36920,291517,10000,0,1
CORN,2009-10-08,6,02-O,2010,LEEWARD-WINDWARD ISLANDS,0,28725,1750,0,0,30475,0,0,1
CORN,2009-10-08,6,02-O,2010,BARBADOS,0,4386,6168,0,0,10554,0,0,1
CORN,2009-10-08,6,02-O,2010,TRINIDAD AND TOBAGO,0,6600,20300,0,0,26900,0,0,1
CORN,2009-10-08,6,02-O,2010,FRENCH WEST INDIES,0,6541,11500,0,0,18041,0,0,1
CORN,2009-10-08,6,02-O,2010,COLOMBIA,55573,199650,526061,73756,73756,725711,0,0,1
CORN,2009-10-08,6,02-O,2010,VENEZUELA,24176,77488,71502,18278,18278,148990,0,0,1
CORN,2009-10-08,6,02-O,2010,SURINAM,0,0,1900,1900,1900,1900,0,0,1
CORN,2009-10-08,6,02-O,2010,ECUADOR,0,0,45000,0,0,45000,0,0,1
CORN,2009-10-08,6,02-O,2010,PERU,0,189111,174500,0,0,363611,0,0,1
CORN,2009-10-08,6,02-O,2010,UNITED KINGDOM,0,0,190,0,0,190,0,0,1
CORN,2009-10-08,6,02-O,2010,SPAIN,40,480,100,0,0,580,0,0,1
CORN,2009-10-08,6,02-O,2010,SYRIA,0,87718,25000,0,0,112718,0,0,1
CORN,2009-10-08,6,02-O,2010,SAUDI ARABIA,0,47376,0,0,0,47376,0,0,1
CORN,2009-10-08,6,02-O,2010,UNITED ARAB EMIRATES,29572,29572,0,0,29572,29572,0,0,1
CORN,2009-10-08,6,02-O,2010,VIETNAM,143,5582,200,0,0,5782,0,0,1
CORN,2009-10-08,6,02-O,2010,MALAYSIA,0,3216,2000,0,0,5216,0,0,1
CORN,2009-10-08,6,02-O,2010,INDONESIA,0,1393,0,0,0,1393,0,0,1
CORN,2009-10-08,6,02-O,2010,"KOREA, REPUBLIC OF",121365,1018685,1406480,679,119365,2425165,0,0,1
CORN,2009-10-08,6,02-O,2010,HONG KONG,148,2263,1029,168,168,3292,0,0,1
CORN,2009-10-08,6,02-O,2010,TAIWAN,36547,232466,691099,28835,27330,923565,0,0,1
CORN,2009-10-08,6,02-O,2010,JAPAN,157786,1570593,2439944,144107,190420,4010537,0,0,1
CORN,2009-10-08,6,02-O,2010,"OTHER PACIFIC ISLANDS, NEC",0,380,1260,0,0,1640,0,0,1
CORN,2009-10-08,6,02-O,2010,MOROCCO,31110,143339,7423,1110,31110,150762,0,0,1
CORN,2009-10-08,6,02-O,2010,ALGERIA,0,26447,0,0,0,26447,0,0,1
CORN,2009-10-08,6,02-O,2010,TUNISIA,0,22135,0,0,0,22135,0,0,1
CORN,2009-10-08,6,02-O,2010,LIBYA,0,17298,0,0,0,17298,0,0,1
CORN,2009-10-08,6,02-O,2010,EGYPT,85831,560942,51790,6000,3692,612732,0,0,1
CORN,2009-10-08,6,02-O,2010,UNKNOWN,0,0,2198706,256306,16067,2198706,0,0,1
CORN,2009-10-15,7,02-O,2010,CANADA,12775,168686,184338,6697,6674,353024,0,0,1
CORN,2009-10-15,7,02-O,2010,MEXICO,139364,873467,2096704,92607,87023,2970171,47009,14609,1
CORN,2009-10-15,7,02-O,2010,GUATEMALA,6748,92224,387382,7822,-35510,479606,0,0,1
CORN,2009-10-15,7,02-O,2010,EL SALVADOR,17423,53712,0,0,17423,53712,0,0,1
CORN,2009-10-15,7,02-O,2010,HONDURAS,0,33720,85641,0,0,119361,0,0,1
CORN,2009-10-15,7,02-O,2010,NICARAGUA,0,23005,0,0,0,23005,0,0,1
CORN,2009-10-15,7,02-O,2010,COSTA RICA,25498,72124,42700,0,25498,114824,0,0,1
CORN,2009-10-15,7,02-O,2010,PANAMA,0,38294,104447,6763,6763,142741,0,0,1
CORN,2009-10-15,7,02-O,2010,CUBA,49183,75251,125000,1235,-817,200251,0,0,1
CORN,2009-10-15,7,02-O,2010,JAMAICA,4057,30193,42363,57,-3943,72556,0,0,1
CORN,2009-10-15,7,02-O,2010,DOMINICAN REPUBLIC,19344,48100,175036,21524,-68381,223136,10000,0,1
CORN,2009-10-15,7,02-O,2010,LEEWARD-WINDWARD ISLANDS,0,28725,1750,0,0,30475,0,0,1
CORN,2009-10-15,7,02-O,2010,BARBADOS,0,4386,6168,0,0,10554,0,0,1
CORN,2009-10-15,7,02-O,2010,TRINIDAD AND TOBAGO,3885,10485,17300,285,885,27785,0,0,1
CORN,2009-10-15,7,02-O,2010,FRENCH WEST INDIES,550,7091,7700,350,-3250,14791,0,0,1
CORN,2009-10-15,7,02-O,2010,COLOMBIA,42635,242285,370297,10507,-113129,612582,0,0,1
CORN,2009-10-15,7,02-O,2010,VENEZUELA,51472,128960,60023,39994,39993,188983,0,0,1
CORN,2009-10-15,7,02-O,2010,SURINAM,0,0,1900,0,0,1900,0,0,1
CORN,2009-10-15,7,02-O,2010,ECUADOR,0,0,45000,0,0,45000,0,0,1
CORN,2009-10-15,7,02-O,2010,PERU,0,189111,120500,0,-54000,309611,0,0,1
CORN,2009-10-15,7,02-O,2010,UNITED KINGDOM,0,0,190,0,0,190,0,0,1
CORN,2009-10-15,7,02-O,2010,SPAIN,241,721,1359,1500,1500,2080,0,0,1
CORN,2009-10-15,7,02-O,2010,SYRIA,0,87718,25000,0,0,112718,0,0,1
CORN,2009-10-15,7,02-O,2010,SAUDI ARABIA,0,47376,0,0,0,47376,0,0,1
CORN,2009-10-15,7,02-O,2010,UNITED ARAB EMIRATES,0,29572,0,0,0,29572,0,0,1
CORN,2009-10-15,7,02-O,2010,VIETNAM,0,5582,200,0,0,5782,0,0,1
CORN,2009-10-15,7,02-O,2010,MALAYSIA,1029,4245,1371,400,400,5616,0,0,1
CORN,2009-10-15,7,02-O,2010,INDONESIA,0,1393,0,0,0,1393,0,0,1
CORN,2009-10-15,7,02-O,2010,"KOREA, REPUBLIC OF",204200,1222885,1266347,9067,64067,2489232,0,0,1
CORN,2009-10-15,7,02-O,2010,HONG KONG,587,2850,545,103,103,3395,0,0,1
CORN,2009-10-15,7,02-O,2010,TAIWAN,38103,270569,663938,11089,10942,934507,0,0,1
CORN,2009-10-15,7,02-O,2010,JAPAN,172442,1743035,2598380,272116,330878,4341415,0,0,1
CORN,2009-10-15,7,02-O,2010,"OTHER PACIFIC ISLANDS, NEC",0,380,1260,0,0,1640,0,0,1
CORN,2009-10-15,7,02-O,2010,MOROCCO,28452,171791,7423,452,28452,179214,0,0,1
CORN,2009-10-15,7,02-O,2010,ALGERIA,0,26447,0,0,0,26447,0,0,1
CORN,2009-10-15,7,02-O,2010,TUNISIA,0,22135,0,0,0,22135,0,0,1
CORN,2009-10-15,7,02-O,2010,LIBYA,0,17298,0,0,0,17298,0,0,1
CORN,2009-10-15,7,02-O,2010,EGYPT,0,560942,51790,0,0,612732,0,0,1
CORN,2009-10-15,7,02-O,2010,UNKNOWN,0,0,2092013,35560,-106693,2092013,0,0,1
CORN,2009-10-22,8,02-O,2010,CANADA,21931,190617,167495,5113,5088,358112,0,0,1
CORN,2009-10-22,8,02-O,2010,MEXICO,85100,958567,2101945,99646,90341,3060512,47009,0,1
CORN,2009-10-22,8,02-O,2010,GUATEMALA,0,92224,387509,381,127,479733,0,0,1
CORN,2009-10-22,8,02-O,2010,EL SALVADOR,16496,70208,0,16496,16496,70208,0,0,1
CORN,2009-10-22,8,02-O,2010,HONDURAS,0,33720,86141,500,500,119861,0,0,1
CORN,2009-10-22,8,02-O,2010,NICARAGUA,0,23005,0,0,0,23005,0,0,1
CORN,2009-10-22,8,02-O,2010,COSTA RICA,0,72124,42700,0,0,114824,0,0,1
CORN,2009-10-22,8,02-O,2010,PANAMA,30446,68740,78199,6198,4198,146939,0,0,1
CORN,2009-10-22,8,02-O,2010,CUBA,27500,102751,100000,2500,2500,202751,0,0,1
CORN,2009-10-22,8,02-O,2010,JAMAICA,0,30193,42363,0,0,72556,0,0,1
CORN,2009-10-22,8,02-O,2010,DOMINICAN REPUBLIC,0,48100,249036,74000,74000,297136,10000,0,1
CORN,2009-10-22,8,02-O,2010,LEEWARD-WINDWARD ISLANDS,750,29475,2100,1100,1100,31575,0,0,1
CORN,2009-10-22,8,02-O,2010,BARBADOS,0,4386,6168,0,0,10554,0,0,1
